,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
94,Stoke,Manchester City,1,1,17:30,"Jmos, 24-Mac-12",6,15,5,1,0,0,0,0,20,25,0,8,59,47,186,469,4-4-2,4-2-3-1,"['Begovic', '6.72', 'Wilson', '6.78', 'Shawcross', '6.97', 'Huth', '7.01', 'Wilkinson', '6.50', 'Etherington', '6.73', 'Whelan', '6.73', 'Whitehead', '6.54', 'Pennant', '6.79', 'Crouch', '6.90', 'Walters', '6.61']","['Hart', '6.82', 'Clichy', '7.37', 'Richards', '7.03', 'Touré', '6.58', 'Zabaleta', '7.29', 'Jong', '6.71', 'Barry', '7.23', 'Agüero', '7.45', 'Touré', '7.42', 'Silva', '7.50', 'Balotelli', '7.07']"
95,West Bromwich Albion,Newcastle United,1,3,16:00,"Jpl, 25-Mac-12",11,6,6,2,0,3,0,0,31,9,0,5,40,73,384,357,4-5-1,4-4-2,"['Foster', '6.85', 'Shorey', '6.42', 'Ridgewell', '7.00', 'McAuley', '6.89', 'Jones', '6.60', 'Brunt', '6.98', 'Morrison', '7.28', 'Mulumbu', '7.09', 'Scharner', '6.51', 'Thomas', '6.68', 'Long', '6.66']","['Krul', '6.74', 'Perch', '6.67', 'Williamson', '6.75', 'Coloccini', '6.88', 'Simpson', '6.78', 'Gutiérrez', '6.97', 'Tioté', '6.96', 'Cabaye', '7.26', 'Arfa', '6.89', 'Cissé', '7.37', 'Ba', '6.95']"
96,Arsenal,Newcastle United,2,1,20:00,"Jtat, 12-Mac-12",14,2,7,1,2,1,0,0,31,12,9,4,43,67,510,294,4-2-3-1,4-4-2,"['Szczesny', '6.60', 'Gibbs', '7.06', 'Koscielny', '7.24', 'Vermaelen', '7.13', 'Sagna', '7.14', 'Arteta', '7.45', 'Song', '7.22', 'Benayoun', '6.72', 'Rosicky', '6.93', 'Walcott', '6.86', 'Persie', '7.80']","['Krul', '6.74', 'Santon', '6.67', 'Williamson', '6.75', 'Coloccini', '6.88', 'Simpson', '6.78', 'Gutiérrez', '6.97', 'Tioté', '6.96', 'Cabaye', '7.26', 'Donaldson', 'N/A', 'Cissé', '7.37', 'Ba', '6.95']"
97,Liverpool,Everton,3,0,20:00,"Jnne, 13-Mac-12",13,8,2,0,1,0,0,0,23,18,8,1,71,67,361,355,4-4-2,4-4-1-1,"['Reina', '6.47', 'Enrique', '6.84', 'Skrtel', '6.94', 'Carragher', '6.43', 'Johnson', '7.02', 'Downing', '6.65', 'Spearing', '6.56', 'Gerrard', '7.03', 'Henderson', '6.67', 'Carroll', '6.89', 'Suárez', '7.35']","['Howard', '6.74', 'Baines', '7.13', 'Heitinga', '6.83', 'Distin', '6.93', 'Neville', '6.56', 'Pienaar', '7.48', 'Fellaini', '7.10', 'Osman', '6.89', 'Coleman', '6.47', 'Cahill', '6.54', 'Jelavic', '7.11']"
98,Wigan,West Bromwich Albion,1,1,15:00,"Jmos, 17-Mac-12",14,5,7,4,0,1,0,0,48,20,1,1,50,47,364,239,3-4-3,4-5-1,"['Habsi', '6.60', 'Figueroa', '6.94', 'Caldwell', '6.57', 'Alcaraz', '6.89', 'Beausejour', '6.96', 'Diamé', '6.84', 'McCarthy', '6.76', 'Stam', '6.43', 'Moses', '6.91', 'Rodallega', '6.43', 'Maloney', '6.83']","['Foster', '6.85', 'Shorey', '6.42', 'Ridgewell', '7.00', 'McAuley', '6.89', 'Tamas', '6.66', 'Thomas', '6.68', 'Morrison', '7.28', 'Mulumbu', '7.09', 'Scharner', '6.51', 'Brunt', '6.98', 'Long', '6.66']"
99,Fulham,Swansea,0,3,15:00,"Jmos, 17-Mac-12",11,10,5,0,0,0,0,0,12,15,0,2,54,87,388,631,4-4-1-1,4-2-3-1,"['Schwarzer', '6.68', 'Riise', '6.90', 'Senderos', '6.70', 'Hangeland', '6.95', 'Kelly', '6.69', 'Dempsey', '7.28', 'Diarra', '7.06', 'Murphy', '6.93', 'Ruiz', '6.82', 'Dembélé', '7.27', 'Pogrebnyak', '6.75']","['Vorm', '7.06', 'Taylor', '6.75', 'Williams', '7.00', 'Caulker', '6.90', 'Rangel', '7.00', 'Allen', '7.14', 'Britton', '6.68', 'Sinclair', '6.80', 'Sigurdsson', '7.63', 'Routledge', '6.46', 'Graham', '6.71']"
100,Wolverhampton Wanderers,Manchester United,0,5,13:30,"Jpl, 18-Mac-12",4,14,3,5,0,3,0,0,23,19,0,6,51,73,383,558,4-5-1,4-4-2,"['Hennessey', '6.88', 'Ward', '6.63', 'Bassong', '6.41', 'Johnson', '6.78', 'Foley', '6.26', 'Jarvis', '6.76', ""O'Hara"", '6.81', 'Milijas', '6.34', 'Edwards', '6.54', 'Kightly', '6.59', 'Fletcher', '6.79']","['Gea', '6.98', 'Evra', '7.38', 'Evans', '7.21', 'Ferdinand', '7.00', 'Smalling', '6.84', 'Young', '7.24', 'Carrick', '7.34', 'Scholes', '7.22', 'Welbeck', '7.17', 'Rooney', '7.73', 'Chicharito', '6.69']"
101,Newcastle United,Norwich,1,0,16:00,"Jpl, 18-Mac-12",13,9,1,2,0,0,0,0,16,22,4,0,60,66,363,472,4-4-2,4-4-2,"['Krul', '6.74', 'Perch', '6.67', 'Williamson', '6.75', 'Coloccini', '6.88', 'Simpson', '6.78', 'Gutiérrez', '6.97', 'Guthrie', '6.76', 'Cabaye', '7.26', 'Arfa', '6.89', 'Cissé', '7.37', 'Ba', '6.95']","['Ruddy', '6.71', 'Drury', '6.46', 'Ward', '6.67', 'Whitbread', '6.79', 'Naughton', '6.92', 'Pilkington', '6.71', 'Johnson', '6.82', 'Hoolahan', '6.74', 'Bennett', '6.68', 'Jackson', '6.44', 'Morison', '6.57']"
102,Bolton,Queens Park Rangers,2,1,12:45,"Jmos, 10-Mac-12",5,14,7,5,0,1,0,0,36,25,3,3,63,67,301,258,4-5-1,4-4-2,"['Bogdan', '6.55', 'Ricketts', '6.74', 'Ream', '6.89', 'Wheater', '6.93', 'Steinsson', '6.55', 'Miyaichi', '6.60', 'Reo-Coker', '6.75', 'Muamba', '6.75', 'Davies', '6.93', 'Eagles', '6.89', ""N'Gog"", '6.60']","['Kenny', '6.52', 'Traore', '6.66', 'Ferdinand', '6.75', 'Hill', '6.71', 'Onuoha', '6.78', 'Taarabt', '6.99', 'Diakité', '7.11', 'Barton', '7.09', 'Wright-Phillips', '6.61', 'Zamora', '6.76', 'Cissé', '6.76']"
103,Wolverhampton Wanderers,Blackburn,0,2,15:00,"Jmos, 10-Mac-12",13,6,1,5,0,3,0,0,33,15,0,1,87,64,376,250,4-4-2,4-2-3-1,"['Hennessey', '6.88', 'Ward', '6.63', 'Bassong', '6.41', 'Johnson', '6.78', 'Foley', '6.26', 'Jarvis', '6.76', ""O'Hara"", '6.81', 'Milijas', '6.34', 'Kightly', '6.59', 'Doyle', '6.68', 'Fletcher', '6.79']","['Robinson', '6.21', 'Olsson', '6.60', 'Givet', '6.65', 'Dann', '6.62', 'Orr', '6.44', 'Lowe', '6.58', 'Nzonzi', '6.83', 'Pedersen', '6.98', 'Dunn', '6.63', 'Hoilett', '7.03', 'Yakubu', '6.74']"
104,Sunderland,Liverpool,1,0,15:00,"Jmos, 10-Mac-12",,,,,,0,0,0,17,22,0,0,69,63,274,495,4-5-1,4-2-3-1,"['Mignolet', '6.86', 'Bridge', '6.41', ""O'Shea"", '6.84', 'Turner', '6.89', 'Bardsley', '6.88', 'McClean', '7.07', 'Colback', '6.74', 'Vaughan', '6.92', 'Gardner', '6.79', 'Larsson', '7.10', 'Bendtner', '6.93']","['Reina', '6.47', 'Enrique', '6.84', 'Skrtel', '6.94', 'Carragher', '6.43', 'Johnson', '7.02', 'Spearing', '6.56', 'Adam', '7.24', 'Bellamy', '6.7', 'Gerrard', '7.03', 'Downing', '6.65', 'Suárez', '7.35']"
105,Chelsea,Stoke,1,0,15:00,"Jmos, 10-Mac-12",17,4,6,2,0,2,0,0,36,7,3,0,55,66,489,160,4-2-3-1,4-4-2,"['Cech', '6.74', 'Cole', '6.86', 'Terry', '7.11', 'Luiz', '7.19', 'Ivanovic', '7.12', 'Essien', '6.60', 'Meireles', '6.81', 'Mata', '7.31', 'Ramires', '7.21', 'Sturridge', '6.88', 'Torres', '6.76']","['Begovic', '6.72', 'Wilson', '6.78', 'Shawcross', '6.97', 'Huth', '7.01', 'Shotton', '6.57', 'Etherington', '6.73', 'Whelan', '6.73', 'Whitehead', '6.54', 'Pennant', '6.79', 'Crouch', '6.90', 'Jerome', '6.30']"
106,Aston Villa,Fulham,1,0,15:00,"Jmos, 10-Mac-12",10,6,6,1,0,0,0,0,42,11,2,2,53,57,400,405,4-2-3-1,4-4-2,"['Given', '6.61', 'Warnock', '7.02', 'Collins', '6.98', 'Cuellar', '7.05', 'Hutton', '6.78', 'Petrov', '7.29', 'Herd', '6.81', 'Bannan', '6.54', 'Ireland', '6.8', ""N'Zogbia"", '6.79', 'Agbonlahor', '6.74']","['Schwarzer', '6.68', 'Riise', '6.90', 'Hangeland', '6.95', 'Senderos', '6.70', 'Baird', '6.67', 'Dempsey', '7.28', 'Murphy', '6.93', 'Dembélé', '7.27', 'Duff', '6.64', 'Johnson', '6.71', 'Pogrebnyak', '6.75']"
107,Everton,Tottenham,1,0,17:30,"Jmos, 10-Mac-12",6,11,2,12,1,1,0,0,9,28,3,7,63,61,274,473,4-4-1-1,4-4-2,"['Howard', '6.74', 'Baines', '7.13', 'Jagielka', '7.02', 'Distin', '6.93', 'Neville', '6.56', 'Drenthe', '6.71', 'Fellaini', '7.10', 'Osman', '6.89', 'Coleman', '6.47', 'Cahill', '6.54', 'Jelavic', '7.11']","['Friedel', '6.72', 'Assou-Ekotto', '7.11', 'King', '6.82', 'Kaboul', '7.30', 'Walker', '7.13', 'Bale', '7.66', 'Modric', '7.59', 'Parker', '7.22', 'Vaart', '7.21', 'Adebayor', '7.29', 'Defoe', '6.84']"
108,Swansea,Manchester City,1,0,14:00,"Jpl, 11-Mac-12",8,12,3,10,0,0,1,0,24,23,0,12,57,33,497,397,4-2-3-1,4-2-3-1,"['Vorm', '7.06', 'Taylor', '6.75', 'Williams', '7.00', 'Caulker', '6.90', 'Rangel', '7.00', 'Allen', '7.14', 'Britton', '6.68', 'Sinclair', '6.80', 'Sigurdsson', '7.63', 'Routledge', '6.46', 'Graham', '6.71']","['Hart', '6.82', 'Clichy', '7.37', 'Lescott', '7.05', 'Touré', '6.58', 'Richards', '7.03', 'Barry', '7.23', 'Touré', '7.42', 'Nasri', '7.20', 'Agüero', '7.45', 'Silva', '7.50', 'Balotelli', '7.07']"
109,Manchester United,West Bromwich Albion,2,0,14:00,"Jpl, 11-Mac-12",17,5,3,2,2,0,1,0,26,10,3,0,78,60,609,308,4-4-2,4-5-1,"['Gea', '6.98', 'Evra', '7.38', 'Evans', '7.21', 'Ferdinand', '7.00', 'Jones', '7.18', 'Young', '7.24', 'Carrick', '7.34', 'Giggs', '6.93', 'Nani', '7.43', 'Rooney', '7.73', 'Chicharito', '6.69']","['Foster', '6.85', 'Ridgewell', '7.00', 'Olsson', '6.81', 'McAuley', '6.89', 'Tamas', '6.66', 'Thomas', '6.68', 'Morrison', '7.28', 'Andrews', '6.59', 'Mulumbu', '7.09', 'Odemwingie', '6.7', 'Fortuné', '6.75']"
110,Norwich,Wigan,1,1,16:00,"Jpl, 11-Mac-12",7,17,4,3,3,0,0,0,23,26,1,8,72,56,339,442,4-4-2,4-4-2,"['Ruddy', '6.71', 'Drury', '6.46', 'Ward', '6.67', 'Whitbread', '6.79', 'Naughton', '6.92', 'Pilkington', '6.71', 'Fox', '6.60', 'Hoolahan', '6.74', 'Bennett', '6.68', 'Holt', '6.67', 'Morison', '6.57']","['Habsi', '6.60', 'Figueroa', '6.94', 'Alcaraz', '6.89', 'Caldwell', '6.57', 'Boyce', '6.76', 'Beausejour', '6.96', 'Diamé', '6.84', 'McArthur', '6.68', 'Moses', '6.91', 'Rodallega', '6.43', 'Santo', '6.69']"
111,Liverpool,Arsenal,1,2,12:45,"Jmos, 03-Mac-12",9,10,2,0,0,0,1,0,38,8,2,6,64,56,418,371,4-4-2,4-2-3-1,"['Reina', '6.47', 'Enrique', '6.84', 'Skrtel', '6.94', 'Carragher', '6.43', 'Johnson', '7.02', 'Bellamy', '6.7', 'Gerrard', '7.03', 'Adam', '7.24', 'Downing', '6.65', 'Suárez', '7.35', 'Carroll', '6.89']","['Szczesny', '6.60', 'Gibbs', '7.06', 'Koscielny', '7.24', 'Vermaelen', '7.13', 'Sagna', '7.14', 'Arteta', '7.45', 'Song', '7.22', 'Chamberlain', '6.65', 'Benayoun', '6.72', 'Walcott', '6.86', 'Persie', '7.80']"
112,Wigan,Swansea,0,2,15:00,"Jmos, 03-Mac-12",12,9,4,3,0,0,0,0,34,13,0,5,58,65,347,338,4-4-2,4-2-3-1,"['Habsi', '6.60', 'Figueroa', '6.94', 'Alcaraz', '6.89', 'Caldwell', '6.57', 'Boyce', '6.76', 'Beausejour', '6.96', 'Diamé', '6.84', 'McArthur', '6.68', 'Moses', '6.91', 'Rodallega', '6.43', 'Santo', '6.69']","['Vorm', '7.06', 'Taylor', '6.75', 'Williams', '7.00', 'Caulker', '6.90', 'Rangel', '7.00', 'Allen', '7.14', 'Britton', '6.68', 'Sinclair', '6.80', 'Sigurdsson', '7.63', 'Dyer', '6.95', 'Graham', '6.71']"
113,West Bromwich Albion,Chelsea,1,0,15:00,"Jmos, 03-Mac-12",16,9,9,4,0,0,0,0,35,26,0,2,47,67,325,388,4-5-1,4-3-3,"['Foster', '6.85', 'Ridgewell', '7.00', 'Olsson', '6.81', 'McAuley', '6.89', 'Reid', '6.71', 'Dorrans', '6.56', 'Morrison', '7.28', 'Andrews', '6.59', 'Mulumbu', '7.09', 'Odemwingie', '6.7', 'Fortuné', '6.75']","['Cech', '6.74', 'Cole', '6.86', 'Luiz', '7.19', 'Cahill', '6.98', 'Ivanovic', '7.12', 'Lampard', '7.12', 'Essien', '6.60', 'Ramires', '7.21', 'Mata', '7.31', 'Drogba', '6.83', 'Sturridge', '6.88']"
114,Stoke,Norwich,1,0,15:00,"Jmos, 03-Mac-12",10,5,1,3,1,0,0,0,33,10,1,0,57,77,233,261,4-4-2,4-4-2,"['Begovic', '6.72', 'Wilson', '6.78', 'Shawcross', '6.97', 'Huth', '7.01', 'Wilkinson', '6.50', 'Etherington', '6.73', 'Whelan', '6.73', 'Whitehead', '6.54', 'Shotton', '6.57', 'Crouch', '6.90', 'Walters', '6.61']","['Ruddy', '6.71', 'Drury', '6.46', 'Ward', '6.67', 'Whitbread', '6.79', 'Naughton', '6.92', 'Pilkington', '6.71', 'Fox', '6.60', 'Hoolahan', '6.74', 'Bennett', '6.68', 'Holt', '6.67', 'Morison', '6.57']"
115,Queens Park Rangers,Everton,1,1,15:00,"Jmos, 03-Mac-12",9,5,12,4,1,0,0,0,25,22,2,0,64,58,254,280,4-2-3-1,4-4-1-1,"['Kenny', '6.52', 'Taiwo', '6.78', 'Ferdinand', '6.75', 'Gabbidon', '6.85', 'Onuoha', '6.78', 'Derry', '6.61', 'Barton', '7.09', 'Taarabt', '6.99', 'Buzsáky', '6.51', 'Wright-Phillips', '6.61', 'Zamora', '6.76']","['Howard', '6.74', 'Baines', '7.13', 'Heitinga', '6.83', 'Distin', '6.93', 'Neville', '6.56', 'Drenthe', '6.71', 'Fellaini', '7.10', 'Pienaar', '7.48', 'Coleman', '6.47', 'Cahill', '6.54', 'Stracqualursi', '6.3']"
116,Manchester City,Bolton,2,0,15:00,"Jmos, 03-Mac-12",20,6,3,2,1,0,0,0,13,11,14,1,48,63,551,270,4-2-3-1,4-5-1,"['Hart', '6.82', 'Kolarov', '7.18', 'Lescott', '7.05', 'Kompany', '7.32', 'Richards', '7.03', 'Barry', '7.23', 'Touré', '7.42', 'Nasri', '7.20', 'Agüero', '7.45', 'Silva', '7.50', 'Balotelli', '7.07']","['Bogdan', '6.55', 'Ricketts', '6.74', 'Ream', '6.89', 'Wheater', '6.93', 'Steinsson', '6.55', 'Miyaichi', '6.60', 'Reo-Coker', '6.75', 'Muamba', '6.75', 'Davies', '6.93', 'Sanli', '6.18', 'Sordell', '5.97']"
117,Blackburn,Aston Villa,1,1,15:00,"Jmos, 03-Mac-12",12,16,3,0,0,0,0,0,26,19,1,2,76,62,372,311,4-4-1-1,4-2-3-1,"['Robinson', '6.21', 'Olsson', '6.60', 'Hanley', '6.66', 'Dann', '6.62', 'Orr', '6.44', 'Hoilett', '7.03', 'Nzonzi', '6.83', 'Rochina', '6.67', 'Pedersen', '6.98', 'Formica', '6.73', 'Yakubu', '6.74']","['Given', '6.61', 'Warnock', '7.02', 'Collins', '6.98', 'Cuellar', '7.05', 'Herd', '6.81', 'Petrov', '7.29', 'Gardner', '6.25', ""N'Zogbia"", '6.79', 'Bannan', '6.54', 'Ireland', '6.8', 'Agbonlahor', '6.74']"
118,Newcastle United,Sunderland,1,1,12:00,"Jpl, 04-Mac-12",10,4,19,2,0,1,1,1,51,14,0,1,57,53,387,223,4-4-2,4-4-1-1,"['Krul', '6.74', 'Taylor', '6.77', 'Williamson', '6.75', 'Coloccini', '6.88', 'Simpson', '6.78', 'Gutiérrez', '6.97', 'Tioté', '6.96', 'Cabaye', '7.26', 'Arfa', '6.89', 'Cissé', '7.37', 'Ba', '6.95']","['Mignolet', '6.86', 'Richardson', '6.84', 'Turner', '6.89', ""O'Shea"", '6.84', 'Bardsley', '6.88', 'McClean', '7.07', 'Gardner', '6.79', 'Colback', '6.74', 'Larsson', '7.10', 'Sessegnon', '6.96', 'Campbell', '6.45']"
119,Fulham,Wolverhampton Wanderers,5,0,14:05,"Jpl, 04-Mac-12",15,9,7,3,5,1,0,0,21,31,2,0,72,47,515,358,4-4-1-1,4-4-2,"['Schwarzer', '6.68', 'Riise', '6.90', 'Hangeland', '6.95', 'Senderos', '6.70', 'Kelly', '6.69', 'Dempsey', '7.28', 'Murphy', '6.93', 'Dembélé', '7.27', 'Duff', '6.64', 'Ruiz', '6.82', 'Pogrebnyak', '6.75']","['Hennessey', '6.88', 'Ward', '6.63', 'Bassong', '6.41', 'Johnson', '6.78', 'Foley', '6.26', 'Jarvis', '6.76', ""O'Hara"", '6.81', 'Henry', '6.55', 'Hunt', '6.45', 'Doyle', '6.68', 'Fletcher', '6.79']"
120,Tottenham,Manchester United,1,3,16:10,"Jpl, 04-Mac-12",10,2,7,3,1,1,0,0,24,12,3,2,78,71,440,415,4-4-1-1,4-4-2,"['Friedel', '6.72', 'Assou-Ekotto', '7.11', 'Kaboul', '7.30', 'King', '6.82', 'Walker', '7.13', 'Bale', '7.66', 'Sandro', '7.00', 'Modric', '7.59', 'Lennon', '6.83', 'Vaart', '7.21', 'Adebayor', '7.29']","['Gea', '6.98', 'Evra', '7.38', 'Evans', '7.21', 'Ferdinand', '7.00', 'Jones', '7.18', 'Young', '7.24', 'Carrick', '7.34', 'Giggs', '6.93', 'Nani', '7.43', 'Rooney', '7.73', 'Chicharito', '6.69']"
121,Wigan,Aston Villa,0,0,15:00,"Jmos, 25-Feb-12",12,5,6,5,0,0,0,0,,,,,,,,,5-4-1,4-2-3-1,"['Habsi', '6.60', 'Beausejour', '6.96', 'Figueroa', '6.94', 'Caldwell', '6.57', 'Alcaraz', '6.89', 'Boyce', '6.76', 'Gómez', '6.65', 'McArthur', '6.68', 'McCarthy', '6.76', 'Moses', '6.91', 'Santo', '6.69']","['Given', '6.61', 'Warnock', '7.02', 'Collins', '6.98', 'Cuellar', '7.05', 'Hutton', '6.78', 'Petrov', '7.29', 'Ireland', '6.8', ""N'Zogbia"", '6.79', 'Keane', '6.95', 'Albrighton', '6.70', 'Bent', '6.77']"
122,West Bromwich Albion,Sunderland,4,0,15:00,"Jmos, 25-Feb-12",13,8,6,1,1,1,0,0,29,21,2,0,69,51,511,325,4-4-1-1,4-4-1-1,"['Foster', '6.85', 'Ridgewell', '7.00', 'McAuley', '6.89', 'Olsson', '6.81', 'Reid', '6.71', 'Thomas', '6.68', 'Andrews', '6.59', 'Mulumbu', '7.09', 'Morrison', '7.28', 'Fortuné', '6.75', 'Odemwingie', '6.7']","['Mignolet', '6.86', 'Richardson', '6.84', 'Turner', '6.89', ""O'Shea"", '6.84', 'Bardsley', '6.88', 'McClean', '7.07', 'Cattermole', '6.84', 'Colback', '6.74', 'Larsson', '7.10', 'Gardner', '6.79', 'Sessegnon', '6.96']"
123,Queens Park Rangers,Fulham,0,1,15:00,"Jmos, 25-Feb-12",13,6,4,2,0,0,0,0,22,12,4,1,58,60,348,473,4-2-3-1,4-4-1-1,"['Kenny', '6.52', 'Taiwo', '6.78', 'Ferdinand', '6.75', 'Gabbidon', '6.85', 'Onuoha', '6.78', 'Diakité', '7.11', 'Barton', '7.09', 'Wright-Phillips', '6.61', 'Taarabt', '6.99', 'Mackie', '6.50', 'Zamora', '7.07']","['Schwarzer', '6.68', 'Riise', '6.90', 'Hangeland', '6.95', 'Hughes', '6.74', 'Kelly', '6.69', 'Dempsey', '7.28', 'Murphy', '6.93', 'Dembélé', '7.27', 'Duff', '6.64', 'Ruiz', '6.82', 'Pogrebnyak', '6.75']"
124,Newcastle United,Wolverhampton Wanderers,2,2,15:00,"Jmos, 25-Feb-12",14,8,1,2,0,0,0,0,12,21,2,1,73,70,359,433,4-4-2,4-4-2,"['Krul', '6.74', 'Santon', '6.67', 'Williamson', '6.75', 'Coloccini', '6.88', 'Simpson', '6.78', 'Gutiérrez', '6.97', 'Tioté', '6.96', 'Cabaye', '7.26', 'Arfa', '6.89', 'Cissé', '7.37', 'Ba', '6.95']","['Hennessey', '6.88', 'Ward', '6.63', 'Bassong', '6.41', 'Johnson', '6.78', 'Foley', '6.26', 'Jarvis', '6.76', ""O'Hara"", '6.81', 'Henry', '6.55', 'Hunt', '6.45', 'Doyle', '6.68', 'Fletcher', '6.79']"
125,Chelsea,Bolton,3,0,15:00,"Jmos, 25-Feb-12",13,10,10,1,3,0,0,0,29,17,5,1,47,58,422,272,4-2-3-1,4-5-1,"['Cech', '6.74', 'Cole', '6.86', 'Cahill', '6.98', 'Luiz', '7.19', 'Ivanovic', '7.12', 'Essien', '6.60', 'Meireles', '6.81', 'Mata', '7.31', 'Lampard', '7.12', 'Ramires', '7.21', 'Sturridge', '6.88']","['Bogdan', '6.55', 'Ricketts', '6.74', 'Ream', '6.89', 'Wheater', '6.93', 'Steinsson', '6.55', 'Miyaichi', '6.60', 'Reo-Coker', '6.75', 'Muamba', '6.75', 'Davies', '6.93', 'Sanli', '6.18', ""N'Gog"", '6.60']"
126,Manchester City,Blackburn,3,0,17:30,"Jmos, 25-Feb-12",20,2,6,3,2,0,0,0,35,7,5,2,78,52,682,168,4-2-3-1,4-4-1-1,"['Hart', '6.82', 'Clichy', '7.37', 'Lescott', '7.05', 'Kompany', '7.32', 'Richards', '7.03', 'Barry', '7.23', 'Pizarro', '6.3', 'Silva', '7.50', 'Touré', '7.42', 'Balotelli', '7.07', 'Agüero', '7.45']","['Robinson', '6.21', 'Olsson', '6.60', 'Hanley', '6.66', 'Dann', '6.62', 'Orr', '6.44', 'Hoilett', '7.03', 'Nzonzi', '6.83', 'Dunn', '6.63', 'Pedersen', '6.98', 'Formica', '6.73', 'Yakubu', '6.74']"
127,Norwich,Manchester United,1,2,13:30,"Jpl, 26-Feb-12",13,10,3,1,0,0,0,0,32,25,2,3,65,67,388,541,4-4-2,4-4-2,"['Ruddy', '6.71', 'Drury', '6.46', 'Ward', '6.67', 'Martin', '6.84', 'Naughton', '6.92', 'Surman', '6.67', 'Fox', '6.60', 'Hoolahan', '6.74', 'Pilkington', '6.71', 'Holt', '6.67', 'Morison', '6.57']","['Gea', '6.98', 'Evra', '7.38', 'Evans', '7.21', 'Ferdinand', '7.00', 'Smalling', '6.84', 'Young', '7.24', 'Carrick', '7.34', 'Scholes', '7.22', 'Nani', '7.43', 'Rooney', '7.73', 'Chicharito', '6.69']"
128,Arsenal,Tottenham,5,2,13:30,"Jpl, 26-Feb-12",15,4,6,2,2,4,0,1,23,15,7,6,47,54,449,326,4-2-3-1,4-4-1-1,"['Szczesny', '6.60', 'Gibbs', '7.06', 'Koscielny', '7.24', 'Vermaelen', '7.13', 'Sagna', '7.14', 'Arteta', '7.45', 'Song', '7.22', 'Gervinho', '6.80', 'Ramsey', '6.77', 'Walcott', '6.86', 'Persie', '7.80']","['Friedel', '6.72', 'Assou-Ekotto', '7.11', 'Kaboul', '7.30', 'Dawson', '7.20', 'Walker', '7.13', 'Bale', '7.66', 'Parker', '7.22', 'Modric', '7.59', 'Lennon', '6.83', 'Vaart', '7.21', 'Adebayor', '7.29']"
129,Stoke,Swansea,2,0,15:00,"Jpl, 26-Feb-12",3,7,6,2,0,0,0,0,26,19,0,6,42,55,165,570,4-4-2,4-2-3-1,"['Sørensen', '6.58', 'Wilson', '6.78', 'Shawcross', '6.97', 'Woodgate', '6.60', 'Wilkinson', '6.50', 'Etherington', '6.73', 'Whelan', '6.73', 'Delap', '6.47', 'Pennant', '6.79', 'Crouch', '6.90', 'Walters', '6.61']","['Vorm', '7.06', 'Taylor', '6.75', 'Williams', '7.00', 'Caulker', '6.90', 'Rangel', '7.00', 'Allen', '7.14', 'Britton', '6.68', 'Sinclair', '6.80', 'Sigurdsson', '7.63', 'Dyer', '6.95', 'Graham', '6.71']"
130,Liverpool,Tottenham,0,0,20:00,"Jtat, 06-Feb-12",12,7,5,3,0,0,0,0,33,12,2,1,69,65,433,417,4-4-2,4-4-1-1,"['Reina', '6.47', 'Enrique', '6.84', 'Agger', '6.92', 'Skrtel', '6.94', 'Johnson', '7.02', 'Bellamy', '6.7', 'Adam', '7.24', 'Gerrard', '7.03', 'Downing', '6.65', 'Suárez', '7.35', 'Carroll', '6.89']","['Friedel', '6.72', 'Assou-Ekotto', '7.11', 'King', '6.82', 'Dawson', '7.20', 'Walker', '7.13', 'Bale', '7.66', 'Parker', '7.22', 'Sandro', '7.00', 'Vaart', '7.21', 'Modric', '7.59', 'Adebayor', '7.29']"
131,Manchester United,Liverpool,2,1,12:45,"Jmos, 11-Feb-12",9,7,2,3,0,0,0,0,,,,,,,,,4-4-2,4-5-1,"['Gea', '6.98', 'Evra', '7.38', 'Evans', '7.21', 'Ferdinand', '7.00', 'Valencia', '7.51', 'Young', '7.24', 'Carrick', '7.34', 'Scholes', '7.22', 'Nani', '7.43', 'Rooney', '7.73', 'Chicharito', '6.69']","['Reina', '6.47', 'Johnson', '7.02', 'Skrtel', '6.94', 'Agger', '6.92', 'Kelly', '6.89', 'Bellamy', '6.7', 'Adam', '7.24', 'Spearing', '6.56', 'Gerrard', '7.03', 'Downing', '6.65', 'Suárez', '7.35']"
132,Swansea,Norwich,2,3,15:00,"Jmos, 11-Feb-12",10,9,6,7,0,0,1,0,28,26,4,2,78,69,440,346,4-2-3-1,4-4-2,"['Vorm', '7.06', 'Taylor', '6.75', 'Williams', '7.00', 'Caulker', '6.90', 'Rangel', '7.00', 'Allen', '7.14', 'Britton', '6.68', 'Sinclair', '6.80', 'Sigurdsson', '7.63', 'Dyer', '6.95', 'Graham', '6.71']","['Ruddy', '6.71', 'Drury', '6.46', 'Whitbread', '6.79', 'Martin', '6.84', 'Naughton', '6.92', 'Surman', '6.67', 'Fox', '6.60', 'Hoolahan', '6.74', 'Pilkington', '6.71', 'Holt', '6.67', 'Jackson', '6.44']"
