,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
10,Arsenal,Brighton,2,0,16:00,"Jpl, 23-Mei-21",11,5,4,0,1,0,0,0,21,10,2,0,39,58,535,441,4-2-3-1,3-4-2-1,"['Leno', '6.56', 'Tierney', '6.68', 'Magalhães', '6.73', 'Holding', '6.79', 'Chambers', '6.79', 'Partey', '6.75', 'Xhaka', '6.73', 'Saka', '6.88', 'Ødegaard', '6.72', 'Pépé', '6.76', 'Aubameyang', '6.78']","['Sánchez', '6.59', 'Webster', '6.77', 'Dunk', '6.84', 'White', '6.60', 'Burn', '6.75', 'Lallana', '6.45', 'Bissouma', '6.98', 'Groß', '6.82', 'Allister', '6.44', 'Trossard', '6.80', 'Zeqiri', '6.13']"
11,Aston Villa,Chelsea,2,1,16:00,"Jpl, 23-Mei-21",3,19,2,4,0,0,1,0,6,40,0,0,56,34,198,570,4-2-3-1,3-4-2-1,"['Martínez', '7.00', 'Targett', '6.90', 'Mings', '6.80', 'Hause', '7.17', 'Konsa', '6.75', 'Nakamba', '6.52', 'McGinn', '6.88', 'Ghazi', '6.78', 'Grealish', '7.56', 'Traoré', '6.85', 'Watkins', '7.18']","['Mendy', '6.56', 'Rüdiger', '7.02', 'Silva', '6.91', 'Azpilicueta', '6.92', 'Alonso', '6.9', 'Kovacic', '6.84', 'Jorginho', '6.88', 'James', '6.94', 'Mount', '7.33', 'Pulisic', '6.74', 'Werner', '6.81']"
12,Fulham,Newcastle United,0,2,16:00,"Jpl, 23-Mei-21",11,6,2,2,1,1,0,1,37,11,0,0,39,47,562,296,3-4-2-1,3-5-2,"['Areola', '6.74', 'Ream', '6.40', 'Andersen', '6.79', 'Adarabioyo', '6.73', 'Bryan', '6.39', 'Anguissa', '6.99', 'Lemina', '6.60', 'Aina', '6.63', 'Carvalho', '6.60', 'Loftus-Cheek', '6.50', 'Cavaleiro', '6.54']","['Gillespie', 'N/A', 'Dummett', '6.66', 'Clark', '6.64', 'Schär', '6.39', 'Ritchie', '6.64', 'Almirón', '6.66', 'Shelvey', '6.80', 'Longstaff', '6.36', 'Murphy', '6.66', 'Carroll', '6.31', 'Gayle', '6.21']"
13,Leeds,West Bromwich Albion,3,1,16:00,"Jpl, 23-Mei-21",10,11,5,3,1,0,1,0,17,11,1,0,51,54,454,225,4-1-4-1,4-4-2,"['Casilla', '7.06', 'Dallas', '6.87', 'Cooper', '7.06', 'Berardi', '6.85', 'Ayling', '6.94', 'Struijk', '6.81', 'Harrison', '6.96', 'Rodrigo', '6.67', 'Roberts', '6.43', 'Raphinha', '7.22', 'Bamford', '7.03']","['Johnstone', '6.74', 'Townsend', '6.72', 'Bartley', '6.77', 'Ajayi', '6.40', 'Furlong', '6.62', 'Maitland-Niles', '6.48', 'Yokuslu', '6.96', 'Gallagher', '6.63', 'Phillips', '6.34', 'Diagne', '6.68', 'Robson-Kanu', '6.13']"
14,Leicester,Tottenham,2,4,16:00,"Jpl, 23-Mei-21",5,7,3,4,0,0,2,0,15,24,1,1,59,50,389,445,3-4-1-2,4-2-3-1,"['Schmeichel', '6.55', 'Söyüncü', '6.74', 'Fofana', '7.01', 'Castagne', '6.82', 'Thomas', '6.65', 'Tielemans', '7.09', 'Ndidi', '7.25', 'Pereira', '6.61', 'Pérez', '6.60', 'Vardy', '7.11', 'Iheanacho', '6.84']","['Lloris', '6.75', 'Reguilón', '6.72', 'Dier', '6.66', 'Alderweireld', '6.86', 'Aurier', '7.06', 'Højbjerg', '6.95', 'Celso', '6.62', 'Heung-Min', '7.27', 'Alli', '6.49', 'Bale', '7.30', 'Kane', '7.79']"
15,Liverpool,Crystal Palace,2,0,16:00,"Jpl, 23-Mei-21",11,2,8,2,0,1,0,0,28,2,1,0,52,57,540,213,4-3-3,4-3-3,"['Alisson', '6.73', 'Robertson', '6.88', 'Phillips', '7.29', 'Williams', '6.71', 'Alexander-Arnold', '7.02', 'Wijnaldum', '6.62', 'Fabinho', '6.82', 'Thiago', '7.12', 'Mané', '7.33', 'Firmino', '7.11', 'Salah', '7.07']","['Guaita', '6.46', 'Aanholt', '6.47', 'Cahill', '6.57', 'Tomkins', '6.39', 'Ward', '6.55', 'Schlupp', '6.65', 'Milivojevic', '6.55', 'Kouyaté', '6.57', 'Zaha', '6.88', 'Ayew', '6.52', 'Townsend', '6.88']"
16,Manchester City,Everton,5,0,16:00,"Jpl, 23-Mei-21",13,4,6,2,2,1,0,1,14,11,2,0,38,52,690,293,4-2-3-1,4-4-2,"['Ederson', '6.61', 'Mendy', '6.63', 'Aké', '6.57', 'Laporte', '6.76', 'Walker', '6.77', 'Rodri', '7.17', 'Fernandinho', '6.81', 'Sterling', '7.22', 'Agüero', '6.64', 'Torres', '6.76', 'Jesus', '7.11']","['Pickford', '6.65', 'Digne', '7.08', 'Keane', '6.92', 'Mina', '6.86', 'Godfrey', '6.78', 'Sigurdsson', '6.67', 'Allan', '6.77', 'Doucouré', '6.78', 'Iwobi', '6.54', 'Richarlison', '6.98', 'Calvert-Lewin', '7.17']"
17,Sheffield United,Burnley,1,0,16:00,"Jpl, 23-Mei-21",8,3,4,7,0,0,0,0,20,26,0,0,88,98,278,386,3-4-3,4-4-2,"['Ramsdale', '6.55', 'Robinson', '6.61', 'Egan', '6.58', 'Basham', '6.69', 'Stevens', '6.39', 'Fleck', '6.51', 'Norwood', '6.48', 'Bogle', '6.53', 'Osborn', '6.40', 'Jebbison', '6.43', 'McGoldrick', '6.72']","['Norris', '5.78', 'Taylor', '6.67', 'Mee', '6.93', 'Tarkowski', '7.02', 'Lowton', '6.72', 'McNeil', '6.87', 'Westwood', '6.63', 'Cork', '6.51', 'Brownhill', '6.76', 'Wood', '6.81', 'Vydra', '6.36']"
18,West Ham,Southampton,3,0,16:00,"Jpl, 23-Mei-21",11,12,3,4,0,1,0,0,15,10,0,0,56,50,256,492,4-2-3-1,4-4-2,"['Randolph', '6.52', 'Cresswell', '6.81', 'Ogbonna', '6.73', 'Dawson', '6.67', 'Coufal', '6.95', 'Rice', '7.01', 'Soucek', '7.36', 'Benrahma', '6.59', 'Lingard', '7.22', 'Fornals', '6.78', 'Antonio', '7.17']","['McCarthy', '6.49', 'Stephens', '6.52', 'Vestergaard', '6.89', 'Bednarek', '6.70', 'Walker-Peters', '6.84', 'Redmond', '6.55', 'Ward-Prowse', '7.07', 'Armstrong', '6.82', 'Walcott', '6.56', 'Ings', '6.84', 'Tella', '6.25']"
19,Wolverhampton Wanderers,Manchester United,1,2,16:00,"Jpl, 23-Mei-21",12,7,2,1,0,0,0,1,30,6,0,3,39,44,537,400,3-4-1-2,4-2-3-1,"['Patrício', '6.50', 'Saïss', '6.87', 'Coady', '6.53', 'Dendoncker', '6.65', 'Marçal', '6.44', 'Moutinho', '6.67', 'Neves', '6.81', 'Semedo', '6.90', 'Vitinha', '6.23', 'Traoré', '7.11', 'José', '6.44']","['Henderson', '6.65', 'Telles', '6.97', 'Tuanzebe', '6.26', 'Bailly', '6.41', 'Williams', '6.21', 'Matic', '6.58', 'Beek', '6.35', 'James', '6.61', 'Mata', '6.54', 'Diallo', '6.78', 'Rashford', '7.13']"
20,Fulham,Burnley,0,2,20:00,"Jtat, 10-Mei-21",18,9,3,5,0,0,0,0,34,9,0,0,77,87,455,169,4-2-3-1,4-4-2,"['Areola', '6.74', 'Robinson', '6.84', 'Adarabioyo', '6.73', 'Andersen', '6.79', 'Aina', '6.63', 'Lemina', '6.60', 'Reed', '6.66', 'Lookman', '6.92', 'Loftus-Cheek', '6.50', 'Cordova-Reid', '6.52', 'Maja', '6.39']","['Pope', '6.86', 'Taylor', '6.67', 'Mee', '6.93', 'Tarkowski', '7.02', 'Lowton', '6.72', 'McNeil', '6.87', 'Westwood', '6.63', 'Cork', '6.51', 'Brownhill', '6.76', 'Wood', '6.81', 'Vydra', '6.36']"
21,Manchester United,Leicester,1,2,18:00,"Jnne, 11-Mei-21",3,9,1,3,0,0,0,0,9,16,0,1,49,48,520,443,4-2-3-1,3-4-2-1,"['Gea', '6.47', 'Telles', '6.97', 'Bailly', '6.41', 'Tuanzebe', '6.26', 'Wan-Bissaka', '7.15', 'McTominay', '6.93', 'Matic', '6.58', 'Diallo', '6.78', 'Beek', '6.35', 'Mata', '6.54', 'Greenwood', '6.72']","['Schmeichel', '6.55', 'Söyüncü', '6.74', 'Fofana', '7.01', 'Amartey', '6.40', 'Thomas', '6.65', 'Tielemans', '7.09', 'Mendy', '6.36', 'Albrighton', '6.74', 'Pérez', '6.60', 'Praet', '6.41', 'Iheanacho', '6.84']"
22,Southampton,Crystal Palace,3,1,20:15,"Jnne, 11-Mei-21",8,6,5,4,0,0,0,1,19,15,1,0,39,46,494,270,4-4-2,4-3-3,"['McCarthy', '6.49', 'Salisu', '6.66', 'Vestergaard', '6.89', 'Bednarek', '6.70', 'Walker-Peters', '6.84', 'Djenepo', '6.37', 'Ward-Prowse', '7.07', 'Diallo', '6.22', 'Armstrong', '6.82', 'Redmond', '6.55', 'Adams', '6.77']","['Guaita', '6.46', 'Mitchell', '6.70', 'Dann', '6.58', 'Kouyaté', '6.57', 'Ward', '6.55', 'Schlupp', '6.65', 'Milivojevic', '6.55', 'Eze', '6.81', 'Zaha', '6.88', 'Benteke', '7.08', 'Ayew', '6.52']"
23,Chelsea,Arsenal,0,1,20:15,"Jtan, 12-Mei-21",13,4,5,1,1,0,0,0,32,9,1,0,39,47,736,330,3-4-2-1,4-2-3-1,"['Mendy', '6.56', 'Rüdiger', '7.02', 'Zouma', '7.07', 'Azpilicueta', '6.92', 'Alonso', '6.9', 'Gilmour', '6.32', 'Jorginho', '6.88', 'James', '6.94', 'Mount', '7.33', 'Ziyech', '6.71', 'Havertz', '6.6']","['Leno', '6.56', 'Tierney', '6.68', 'Magalhães', '6.73', 'Holding', '6.79', 'Chambers', '6.79', 'Partey', '6.75', 'Elneny', '6.43', 'Rowe', '6.77', 'Ødegaard', '6.72', 'Saka', '6.88', 'Aubameyang', '6.78']"
24,Aston Villa,Everton,0,0,18:00,"Alh, 13-Mei-21",6,10,7,5,0,0,0,0,20,18,0,2,60,49,451,318,4-2-3-1,3-5-2,"['Martínez', '7.00', 'Targett', '6.90', 'Mings', '6.80', 'Konsa', '6.75', 'Cash', '6.93', 'McGinn', '6.88', 'Nakamba', '6.52', 'Ghazi', '6.78', 'Barkley', '6.75', 'Traoré', '6.85', 'Davis', '6.36']","['Pickford', '6.65', 'Godfrey', '6.78', 'Keane', '6.92', 'Holgate', '6.63', 'Digne', '7.08', 'Davies', '6.46', 'Allan', '6.77', 'Gomes', '6.46', 'Iwobi', '6.54', 'Richarlison', '6.98', 'Calvert-Lewin', '7.17']"
25,Manchester United,Liverpool,2,4,20:15,"Alh, 13-Mei-21",15,9,3,6,0,2,0,0,21,9,3,4,61,50,453,408,4-2-3-1,4-3-3,"['Henderson', '6.65', 'Shaw', '7.03', 'Lindelöf', '6.69', 'Bailly', '6.41', 'Wan-Bissaka', '7.15', 'McTominay', '6.93', 'Fred', '6.92', 'Pogba', '7.06', 'Fernandes', '7.43', 'Rashford', '7.13', 'Cavani', '6.67']","['Alisson', '6.73', 'Robertson', '6.88', 'Fabinho', '6.82', 'Phillips', '7.29', 'Alexander-Arnold', '7.02', 'Jones', '6.58', 'Wijnaldum', '6.62', 'Thiago', '7.12', 'Mané', '7.33', 'Firmino', '7.11', 'Salah', '7.07']"
26,Newcastle United,Manchester City,3,4,20:00,"Ijm, 14-Mei-21",5,13,3,2,1,0,2,0,11,22,0,0,34,30,163,901,3-5-2,4-3-3,"['Dúbravka', '6.84', 'Dummett', '6.66', 'Clark', '6.64', 'Fernández', '6.64', 'Ritchie', '6.64', 'Willock', '7.13', 'Shelvey', '6.80', 'Almirón', '6.66', 'Murphy', '6.66', 'Joelinton', '6.75', 'Saint-Maximin', '7.12']","['Ederson', '6.61', 'Zinchenko', '6.84', 'Dias', '6.91', 'Stones', '7.03', 'Walker', '6.77', 'Gündogan', '7.29', 'Rodri', '7.17', 'Silva', '7.07', 'Foden', '7.14', 'Jesus', '7.11', 'Mahrez', '7.31']"
27,Burnley,Leeds,0,4,12:30,"Jmos, 15-Mei-21",12,12,4,4,0,0,0,0,19,21,0,1,80,77,343,380,4-4-2,4-1-4-1,"['Pope', '6.86', 'Taylor', '6.67', 'Mee', '6.93', 'Tarkowski', '7.02', 'Lowton', '6.72', 'McNeil', '6.87', 'Westwood', '6.63', 'Cork', '6.51', 'Brownhill', '6.76', 'Wood', '6.81', 'Vydra', '6.36']","['Meslier', '6.91', 'Alioski', '6.62', 'Struijk', '6.81', 'Llorente', '6.90', 'Ayling', '6.94', 'Phillips', '7.01', 'Harrison', '6.96', 'Roberts', '6.43', 'Dallas', '6.87', 'Raphinha', '7.22', 'Bamford', '7.03']"
28,Southampton,Fulham,3,1,15:00,"Jmos, 15-Mei-21",8,6,3,3,0,1,0,0,11,13,0,2,44,34,434,518,4-4-2,4-2-3-1,"['McCarthy', '6.49', 'Stephens', '6.52', 'Vestergaard', '6.89', 'Salisu', '6.66', 'Walker-Peters', '6.84', 'Djenepo', '6.37', 'Ward-Prowse', '7.07', 'Armstrong', '6.82', 'Walcott', '6.56', 'Redmond', '6.55', 'Adams', '6.77']","['Areola', '6.74', 'Robinson', '6.84', 'Adarabioyo', '6.73', 'Andersen', '6.79', 'Aina', '6.63', 'Anguissa', '6.99', 'Loftus-Cheek', '6.50', 'Lookman', '6.92', 'Onomah', '6.08', 'Cavaleiro', '6.54', 'Maja', '6.39']"
29,Brighton,West Ham,1,1,20:00,"Jmos, 15-Mei-21",10,12,0,2,0,1,0,0,8,24,1,0,57,55,541,504,3-4-2-1,3-4-1-2,"['Sánchez', '6.59', 'Burn', '6.75', 'Webster', '6.77', 'White', '6.60', 'Moder', '6.28', 'Bissouma', '6.98', 'Pröpper', '6.23', 'Groß', '6.82', 'Allister', '6.44', 'Trossard', '6.80', 'Welbeck', '6.66']","['Fabianski', '6.62', 'Ogbonna', '6.73', 'Diop', '6.64', 'Dawson', '6.67', 'Cresswell', '6.81', 'Rice', '7.01', 'Soucek', '7.36', 'Coufal', '6.95', 'Fornals', '6.78', 'Lingard', '7.22', 'Antonio', '7.17']"
30,Crystal Palace,Aston Villa,3,2,12:00,"Jpl, 16-Mei-21",14,11,9,8,0,0,0,0,25,22,0,0,43,77,286,324,4-3-3,4-3-3,"['Guaita', '6.46', 'Mitchell', '6.70', 'Cahill', '6.57', 'Kouyaté', '6.57', 'Ward', '6.55', 'Schlupp', '6.65', 'Milivojevic', '6.55', 'Eze', '6.81', 'Zaha', '6.88', 'Benteke', '7.08', 'Ayew', '6.52']","['Martínez', '7.00', 'Targett', '6.90', 'Mings', '6.80', 'Konsa', '6.75', 'Cash', '6.93', 'Ramsey', '6.20', 'Luiz', '6.67', 'McGinn', '6.88', 'Ghazi', '6.78', 'Watkins', '7.18', 'Traoré', '6.85']"
31,Tottenham,Wolverhampton Wanderers,2,0,14:05,"Jpl, 16-Mei-21",13,10,8,3,3,2,0,0,20,12,2,0,54,47,536,320,4-2-3-1,4-2-3-1,"['Lloris', '6.75', 'Reguilón', '6.72', 'Dier', '6.66', 'Alderweireld', '6.86', 'Aurier', '7.06', 'Højbjerg', '6.95', 'Celso', '6.62', 'Heung-Min', '7.27', 'Alli', '6.49', 'Bale', '7.30', 'Kane', '7.79']","['Patrício', '6.50', 'Aït-Nouri', '6.56', 'Kilman', '6.59', 'Coady', '6.53', 'Hoever', '6.36', 'Moutinho', '6.67', 'Neves', '6.81', 'Podence', '6.68', 'Gibbs-White', '6.38', 'Traoré', '7.11', 'Silva', '6.30']"
32,West Bromwich Albion,Liverpool,1,2,16:30,"Jpl, 16-Mei-21",3,19,5,6,1,1,0,0,22,31,0,4,67,46,142,654,3-5-1-1,4-3-3,"['Johnstone', '6.74', ""O'Shea"", '6.51', 'Ajayi', '6.40', 'Bartley', '6.77', 'Townsend', '6.72', 'Maitland-Niles', '6.48', 'Yokuslu', '6.96', 'Gallagher', '6.63', 'Furlong', '6.62', 'Pereira', '6.96', 'Diagne', '6.68']","['Alisson', '6.73', 'Robertson', '6.88', 'Williams', '6.71', 'Phillips', '7.29', 'Alexander-Arnold', '7.02', 'Wijnaldum', '6.62', 'Fabinho', '6.82', 'Thiago', '7.12', 'Mané', '7.33', 'Firmino', '7.11', 'Salah', '7.07']"
33,Everton,Sheffield United,0,1,19:00,"Jpl, 16-Mei-21",12,7,4,3,0,0,0,0,26,13,1,0,57,69,584,324,4-4-2,3-5-2,"['Pickford', '6.65', 'Digne', '7.08', 'Godfrey', '6.78', 'Keane', '6.92', 'Holgate', '6.63', 'Sigurdsson', '6.67', 'Allan', '6.77', 'Doucouré', '6.78', 'Rodríguez', '7.21', 'Richarlison', '6.98', 'Calvert-Lewin', '7.17']","['Ramsdale', '6.55', 'Bryan', '6.55', 'Egan', '6.58', 'Basham', '6.69', 'Stevens', '6.39', 'Osborn', '6.40', 'Norwood', '6.48', 'Fleck', '6.51', 'Baldock', '6.35', 'McGoldrick', '6.72', 'Brewster', '6.17']"
34,West Bromwich Albion,Wolverhampton Wanderers,1,1,18:00,"Jtat, 03-Mei-21",8,18,2,2,0,0,0,0,20,21,0,2,63,58,283,416,4-1-4-1,3-4-1-2,"['Johnstone', '6.74', 'Townsend', '6.72', 'Bartley', '6.77', 'Ajayi', '6.40', 'Furlong', '6.62', 'Yokuslu', '6.96', 'Robinson', '6.41', 'Maitland-Niles', '6.48', 'Gallagher', '6.63', 'Pereira', '6.96', 'Diagne', '6.68']","['Patrício', '6.50', 'Boly', '6.75', 'Coady', '6.53', 'Dendoncker', '6.65', 'Aït-Nouri', '6.56', 'Neves', '6.81', 'Moutinho', '6.67', 'Semedo', '6.90', 'Podence', '6.68', 'Traoré', '7.11', 'José', '6.44']"
35,Burnley,West Ham,1,2,20:15,"Jtat, 03-Mei-21",5,17,2,4,0,1,1,0,29,24,0,0,106,66,327,483,4-4-2,3-4-1-2,"['Pope', '6.86', 'Taylor', '6.67', 'Mee', '6.93', 'Tarkowski', '7.02', 'Lowton', '6.72', 'McNeil', '6.87', 'Westwood', '6.63', 'Cork', '6.51', 'Brownhill', '6.76', 'Wood', '6.81', 'Vydra', '6.36']","['Fabianski', '6.62', 'Ogbonna', '6.73', 'Diop', '6.64', 'Dawson', '6.67', 'Fredericks', '6.44', 'Noble', '6.17', 'Soucek', '7.36', 'Coufal', '6.95', 'Fornals', '6.78', 'Lingard', '7.22', 'Bowen', '6.75']"
36,Leicester,Newcastle United,2,4,20:00,"Ijm, 07-Mei-21",18,4,7,7,0,3,0,0,32,14,0,1,59,54,543,226,3-4-1-2,3-5-2,"['Schmeichel', '6.55', 'Söyüncü', '6.74', 'Evans', '6.87', 'Fofana', '7.01', 'Castagne', '6.82', 'Tielemans', '7.09', 'Ndidi', '7.25', 'Pereira', '6.61', 'Maddison', '7.00', 'Vardy', '7.11', 'Iheanacho', '6.84']","['Dúbravka', '6.84', 'Dummett', '6.66', 'Clark', '6.64', 'Fernández', '6.64', 'Ritchie', '6.64', 'Longstaff', '6.36', 'Shelvey', '6.80', 'Almirón', '6.66', 'Murphy', '6.66', 'Wilson', '6.84', 'Saint-Maximin', '7.12']"
37,Leeds,Tottenham,3,1,12:30,"Jmos, 08-Mei-21",14,9,2,2,0,0,0,0,28,15,0,0,44,61,404,342,4-1-4-1,4-2-3-1,"['Meslier', '6.91', 'Alioski', '6.62', 'Cooper', '7.06', 'Llorente', '6.90', 'Ayling', '6.94', 'Koch', '6.59', 'Harrison', '6.96', 'Klich', '6.51', 'Rodrigo', '6.67', 'Dallas', '6.87', 'Bamford', '7.03']","['Lloris', '6.75', 'Reguilón', '6.72', 'Dier', '6.66', 'Alderweireld', '6.86', 'Aurier', '7.06', 'Højbjerg', '6.95', 'Winks', '6.37', 'Heung-Min', '7.27', 'Alli', '6.49', 'Bale', '7.30', 'Kane', '7.79']"
