,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
10,Liverpool,Middlesbrough,3,0,15:00,"Jpl, 21-Mei-17",20,6,3,3,2,0,0,0,17,10,1,2,40,69,719,195,4-3-1-2,4-3-3,"['Mignolet', '6.72', 'Milner', '7.26', 'Matip', '7.11', 'Lovren', '7.13', 'Clyne', '6.80', 'Coutinho', '7.56', 'Can', '7.05', 'Wijnaldum', '6.95', 'Lallana', '7.10', 'Sturridge', '6.67', 'Firmino', '7.54']","['Guzan', '6.47', 'Friend', '6.99', 'Gibson', '6.82', 'Chambers', '7.05', 'Fábio', '6.83', 'Forshaw', '6.61', 'Clayton', '6.80', 'Roon', '6.62', 'Downing', '6.57', 'Negredo', '6.91', 'Bamford', '6.28']"
11,Manchester United,Crystal Palace,2,0,15:00,"Jpl, 21-Mei-17",7,2,1,4,1,0,0,0,8,24,2,1,46,61,497,303,4-2-3-1,4-2-3-1,"['Pereira', '6.78', 'Mitchell', '8.15', 'Jones', '7.21', 'Bailly', '7.23', 'Fosu-Mensah', '6.38', 'Tuanzebe', '6.64', 'Pogba', '7.72', 'Martial', '6.94', 'Rooney', '6.80', 'Mata', '6.98', 'McTominay', '6.6']","['Hennessey', '6.65', 'Schlupp', '6.80', 'Tomkins', '6.76', 'Kelly', '6.49', 'Ward', '6.82', 'Milivojevic', '6.94', 'McArthur', '6.67', 'Townsend', '7.06', 'Puncheon', '6.90', 'Zaha', '7.38', 'Benteke', '7.36']"
12,Southampton,Stoke,0,1,15:00,"Jpl, 21-Mei-17",8,7,7,7,0,0,0,0,21,23,4,1,43,67,474,256,4-2-3-1,4-2-3-1,"['Forster', '6.39', 'Bertrand', '6.86', 'Yoshida', '7.03', 'Stephens', '6.78', 'Soares', '6.96', 'Davis', '6.68', 'Romeu', '7.15', 'Redmond', '6.97', 'Tadic', '6.72', 'Ward-Prowse', '6.69', 'Gabbiadini', '6.58']","['Butland', '6.82', 'Pieters', '6.88', 'Indi', '6.85', 'Shawcross', '6.90', 'Johnson', '6.79', 'Whelan', '6.60', 'Cameron', '7.11', 'Arnautovic', '6.84', 'Allen', '6.95', 'Shaqiri', '6.96', 'Crouch', '6.93']"
13,Swansea,West Bromwich Albion,2,1,15:00,"Jpl, 21-Mei-17",7,12,5,4,0,0,0,0,40,22,0,1,68,57,530,259,4-3-1-2,4-1-4-1,"['Fabianski', '6.70', 'Olsson', '6.75', 'Mawson', '6.99', 'Fernández', '6.85', 'Naughton', '6.93', 'Carroll', '6.76', 'Britton', '6.43', 'Sung-Yueng', '6.36', 'Sigurdsson', '7.25', 'Llorente', '6.98', 'Ayew', '6.67']","['Foster', '6.65', 'Wilson', '6.58', 'Evans', '6.97', 'Dawson', '6.94', 'Nyom', '6.76', 'Yacob', '6.73', 'McClean', '6.54', 'Fletcher', '6.52', 'Livermore', '6.51', 'Brunt', '6.90', 'Robson-Kanu', '6.24']"
14,Watford,Manchester City,0,5,15:00,"Jpl, 21-Mei-17",3,12,3,3,0,0,0,0,10,7,0,6,56,42,242,576,4-5-1,4-3-3,"['Gomes', '6.79', 'Holebas', '6.93', 'Capoue', '6.85', 'Mariappa', '6.85', 'Janmaat', '6.55', 'Niang', '6.75', 'Cleverley', '6.60', 'Behrami', '6.55', 'Doucouré', '6.48', 'Amrabat', '6.64', 'Okaka', '6.63']","['Caballero', '6.69', 'Kolarov', '7.30', 'Otamendi', '7.49', 'Kompany', '7.18', 'Zabaleta', '6.74', 'Silva', '7.28', 'Fernandinho', '7.16', 'Bruyne', '7.55', 'Sané', '7.06', 'Agüero', '7.33', 'Jesus', '7.48']"
15,Chelsea,Middlesbrough,3,0,20:00,"Jtat, 08-Mei-17",15,2,6,0,0,0,0,0,15,9,11,1,49,70,564,402,3-4-3,4-3-3,"['Courtois', '6.74', 'Cahill', '7.06', 'Luiz', '7.16', 'Azpilicueta', '7.21', 'Alonso', '7.41', 'Kanté', '7.23', 'Fàbregas', '7.05', 'Moses', '7.22', 'Hazard', '7.81', 'Costa', '7.41', 'Pedro', '7.13']","['Guzan', '6.47', 'Friend', '6.99', 'Gibson', '6.82', 'Chambers', '7.05', 'Fábio', '6.83', 'Forshaw', '6.61', 'Clayton', '6.80', 'Roon', '6.62', 'Ramírez', '6.84', 'Negredo', '6.91', 'Downing', '6.57']"
16,Southampton,Arsenal,0,2,19:45,"Jtan, 10-Mei-17",12,6,2,5,0,0,0,0,33,17,1,0,58,51,379,462,4-3-3,3-4-2-1,"['Forster', '6.39', 'Bertrand', '6.86', 'Yoshida', '7.03', 'Stephens', '6.78', 'Soares', '6.96', 'Davis', '6.68', 'Romeu', '7.15', 'Ward-Prowse', '6.69', 'Redmond', '6.97', 'Gabbiadini', '6.58', 'Tadic', '6.72']","['Cech', '6.94', 'Holding', '6.97', 'Koscielny', '7.25', 'Mustafi', '7.35', 'Monreal', '6.98', 'Xhaka', '6.96', 'Ramsey', '6.72', 'Chamberlain', '6.99', 'Sánchez', '7.76', 'Özil', '7.30', 'Giroud', '6.81']"
17,Everton,Watford,1,0,19:45,"Ijm, 12-Mei-17",9,9,4,5,2,0,0,0,29,25,1,1,89,56,456,269,4-3-3,4-3-3,"['Robles', '6.99', 'Baines', '6.99', 'Williams', '7.04', 'Jagielka', '7.13', 'Holgate', '6.90', 'Davies', '6.68', 'Schneiderlin', '7.02', 'Gueye', '7.23', 'Mirallas', '6.86', 'Lukaku', '7.50', 'Barkley', '7.15']","['Gomes', '6.79', 'Holebas', '6.93', 'Prödl', '6.62', 'Mariappa', '6.85', 'Janmaat', '6.55', 'Behrami', '6.55', 'Doucouré', '6.48', 'Capoue', '6.85', 'Niang', '6.75', 'Okaka', '6.63', 'Amrabat', '6.64']"
18,West Bromwich Albion,Chelsea,0,1,20:00,"Ijm, 12-Mei-17",2,17,3,6,2,1,0,0,22,19,1,1,65,55,200,521,4-1-4-1,3-4-3,"['Foster', '6.65', 'Nyom', '6.76', 'Evans', '6.97', 'McAuley', '7.11', 'Dawson', '6.94', 'Yacob', '6.73', 'McClean', '6.54', 'Fletcher', '6.52', 'Livermore', '6.51', 'Brunt', '6.90', 'Rondón', '6.65']","['Courtois', '6.74', 'Cahill', '7.06', 'Luiz', '7.16', 'Azpilicueta', '7.21', 'Alonso', '7.41', 'Kanté', '7.23', 'Matic', '7.01', 'Moses', '7.22', 'Hazard', '7.81', 'Costa', '7.41', 'Willian', '6.89']"
19,Manchester City,Leicester,2,1,12:30,"Jmos, 13-Mei-17",13,6,3,2,0,0,1,1,21,16,5,2,46,74,496,203,4-1-4-1,4-4-2,"['Caballero', '6.69', 'Clichy', '6.98', 'Kompany', '7.18', 'Otamendi', '7.49', 'Fernandinho', '7.16', 'Touré', '7.17', 'Sterling', '7.05', 'Silva', '7.28', 'Bruyne', '7.55', 'Sané', '7.06', 'Jesus', '7.48']","['Schmeichel', '6.84', 'Fuchs', '7.05', 'Benalouane', '6.75', 'Huth', '6.81', 'Simpson', '6.72', 'Albrighton', '6.85', 'King', '6.61', 'Ndidi', '7.26', 'Mahrez', '6.91', 'Okazaki', '6.50', 'Vardy', '6.83']"
20,Middlesbrough,Southampton,1,2,15:00,"Jmos, 13-Mei-17",8,7,6,6,0,0,0,1,20,21,0,2,66,50,306,470,4-3-3,4-3-3,"['Guzan', '6.47', 'Friend', '6.99', 'Gibson', '6.82', 'Chambers', '7.05', 'Fábio', '6.83', 'Leadbitter', '6.40', 'Clayton', '6.80', 'Roon', '6.62', 'Downing', '6.57', 'Negredo', '6.91', 'Traoré', '7.03']","['Forster', '6.39', 'Bertrand', '6.86', 'Yoshida', '7.03', 'Stephens', '6.78', 'Soares', '6.96', 'Davis', '6.68', 'Romeu', '7.15', 'Ward-Prowse', '6.69', 'Boufal', '6.73', 'Gabbiadini', '6.58', 'Tadic', '6.72']"
21,Bournemouth,Burnley,2,1,15:00,"Jmos, 13-Mei-17",15,11,3,3,0,0,0,0,9,13,1,1,99,88,395,315,4-2-3-1,4-4-2,"['Boruc', '6.68', 'Daniels', '6.93', 'Cook', '7.18', 'Francis', '6.94', 'Smith', '6.84', 'Arter', '6.72', 'Cook', '6.75', 'Pugh', '6.77', 'Stanislas', '6.93', 'Fraser', '6.71', 'King', '7.08']","['Heaton', '6.88', 'Ward', '6.88', 'Tarkowski', '6.39', 'Keane', '7.13', 'Lowton', '7.02', 'Brady', '6.76', 'Defour', '6.77', 'Hendrick', '6.49', 'Boyd', '6.60', 'Barnes', '6.62', 'Vokes', '6.84']"
22,Sunderland,Swansea,0,2,15:00,"Jmos, 13-Mei-17",7,1,6,2,0,0,0,0,23,13,1,1,71,66,375,340,4-3-3,4-3-1-2,"['Pickford', '7.04', 'Manquillo', '6.51', ""O'Shea"", '6.56', 'Koné', '6.75', 'Jones', '6.86', 'Larsson', '6.46', 'Denayer', '6.54', 'Ndong', '6.64', 'Anichebe', '6.86', 'Defoe', '6.58', 'Borini', '6.53']","['Fabianski', '6.70', 'Olsson', '6.75', 'Mawson', '6.99', 'Fernández', '6.85', 'Naughton', '6.93', 'Carroll', '6.76', 'Britton', '6.43', 'Sung-Yueng', '6.36', 'Sigurdsson', '7.25', 'Llorente', '6.98', 'Ayew', '6.67']"
23,Stoke,Arsenal,1,4,17:30,"Jmos, 13-Mei-17",7,8,3,2,0,0,0,0,23,17,2,2,60,51,231,563,4-2-3-1,3-4-2-1,"['Butland', '6.82', 'Muniesa', '6.94', 'Indi', '6.85', 'Shawcross', '6.90', 'Johnson', '6.79', 'Whelan', '6.60', 'Cameron', '7.11', 'Arnautovic', '6.84', 'Allen', '6.95', 'Shaqiri', '6.96', 'Diouf', '6.63']","['Cech', '6.94', 'Monreal', '6.98', 'Mustafi', '7.35', 'Holding', '6.97', 'Gibbs', '6.98', 'Xhaka', '6.96', 'Ramsey', '6.72', 'Bellerín', '6.81', 'Sánchez', '7.76', 'Özil', '7.30', 'Giroud', '6.81']"
24,Crystal Palace,Hull,4,0,12:00,"Jpl, 14-Mei-17",7,7,4,2,0,0,1,0,14,25,2,1,61,63,145,430,4-2-3-1,4-1-4-1,"['Hennessey', '6.65', 'Schlupp', '6.80', 'Delaney', '6.55', 'Kelly', '6.49', 'Ward', '6.82', 'Milivojevic', '6.94', 'McArthur', '6.67', 'Townsend', '7.06', 'Puncheon', '6.90', 'Zaha', '7.38', 'Benteke', '7.36']","['Jakupovic', '6.66', 'Robertson', '6.67', 'Maguire', '7.07', 'Ranocchia', '6.89', 'Mohamady', '6.58', 'Huddlestone', '6.51', 'Clucas', '6.67', ""N'Diaye"", '6.51', 'Evandro', '6.38', 'Grosicki', '6.59', 'Hernández', '6.40']"
25,West Ham,Liverpool,0,4,14:15,"Jpl, 14-Mei-17",3,21,7,5,0,0,0,0,15,18,1,1,73,57,223,545,3-4-1-2,4-3-3,"['Adrián', '6.66', 'Collins', '6.87', 'Reid', '7.08', 'Fonte', '6.87', 'Cresswell', '6.46', 'Nordtveit', '6.47', 'Fernandes', '6.26', 'Byram', '6.55', 'Lanzini', '7.11', 'Ayew', '6.58', 'Calleri', '6.25']","['Mignolet', '6.72', 'Milner', '7.26', 'Matip', '7.11', 'Lovren', '7.13', 'Clyne', '6.80', 'Lallana', '7.10', 'Can', '7.05', 'Wijnaldum', '6.95', 'Coutinho', '7.56', 'Sturridge', '6.67', 'Origi', '6.50']"
26,Tottenham,Manchester United,2,1,16:30,"Jpl, 14-Mei-17",8,5,5,2,1,1,0,0,18,11,0,4,74,70,463,285,3-4-2-1,4-2-3-1,"['Lloris', '6.77', 'Vertonghen', '7.28', 'Alderweireld', '7.00', 'Dier', '6.93', 'Davies', '7.12', 'Dembélé', '7.18', 'Wanyama', '7.21', 'Trippier', '6.86', 'Alli', '7.35', 'Eriksen', '7.53', 'Kane', '7.68']","['Gea', '6.57', 'Darmian', '6.95', 'Bailly', '7.23', 'Smalling', '6.72', 'Tuanzebe', '6.64', 'Herrera', '7.36', 'Carrick', '6.68', 'Martial', '6.94', 'Rooney', '6.80', 'Mata', '6.98', 'Rashford', '6.58']"
27,Watford,Liverpool,0,1,20:00,"Jtat, 01-Mei-17",6,8,2,4,1,0,0,0,14,22,0,2,86,72,283,469,4-3-3,4-3-3,"['Gomes', '6.79', 'Holebas', '6.93', 'Britos', '6.75', 'Prödl', '6.62', 'Janmaat', '6.55', 'Cleverley', '6.60', 'Doucouré', '6.48', 'Capoue', '6.85', 'Niang', '6.75', 'Deeney', '6.84', 'Amrabat', '6.64']","['Mignolet', '6.72', 'Milner', '7.26', 'Matip', '7.11', 'Lovren', '7.13', 'Clyne', '6.80', 'Lallana', '7.10', 'Can', '7.05', 'Wijnaldum', '6.95', 'Coutinho', '7.56', 'Origi', '6.50', 'Firmino', '7.54']"
28,West Ham,Tottenham,1,0,20:00,"Ijm, 05-Mei-17",9,8,2,3,2,0,0,0,14,24,3,0,70,78,202,496,3-4-1-2,4-2-3-1,"['Adrián', '6.66', 'Collins', '6.87', 'Reid', '7.08', 'Fonte', '6.87', 'Cresswell', '6.46', 'Nordtveit', '6.47', 'Kouyaté', '7.04', 'Fernandes', '6.26', 'Lanzini', '7.11', 'Ayew', '6.58', 'Calleri', '6.25']","['Lloris', '6.77', 'Davies', '7.12', 'Vertonghen', '7.28', 'Alderweireld', '7.00', 'Trippier', '6.86', 'Wanyama', '7.21', 'Dier', '6.93', 'Alli', '7.35', 'Eriksen', '7.53', 'Heung-Min', '7.14', 'Kane', '7.68']"
29,Manchester City,Crystal Palace,5,0,12:30,"Jmos, 06-Mei-17",17,5,7,0,2,0,0,0,21,11,2,0,38,59,576,213,4-2-3-1,4-2-3-1,"['Caballero', '6.69', 'Clichy', '6.98', 'Kompany', '7.18', 'Otamendi', '7.49', 'Navas', '6.53', 'Fernandinho', '7.16', 'Touré', '7.17', 'Sané', '7.06', 'Bruyne', '7.55', 'Sterling', '7.05', 'Jesus', '7.48']","['Hennessey', '6.65', 'Aanholt', '6.64', 'Delaney', '6.55', 'Kelly', '6.49', 'Ward', '6.82', 'Milivojevic', '6.94', 'McArthur', '6.67', 'Townsend', '7.06', 'Puncheon', '6.90', 'Zaha', '7.38', 'Benteke', '7.36']"
30,Bournemouth,Stoke,2,2,15:00,"Jmos, 06-Mei-17",11,11,1,3,0,0,0,0,11,25,2,0,56,67,463,297,4-4-1-1,4-2-3-1,"['Boruc', '6.68', 'Daniels', '6.93', 'Cook', '7.18', 'Francis', '6.94', 'Smith', '6.84', 'Pugh', '6.77', 'Cook', '6.75', 'Arter', '6.72', 'Fraser', '6.71', 'Stanislas', '6.93', 'King', '7.08']","['Butland', '6.82', 'Muniesa', '6.94', 'Indi', '6.85', 'Shawcross', '6.90', 'Johnson', '6.79', 'Whelan', '6.60', 'Cameron', '7.11', 'Arnautovic', '6.84', 'Allen', '6.95', 'Shaqiri', '6.96', 'Crouch', '6.93']"
31,Burnley,West Bromwich Albion,2,2,15:00,"Jmos, 06-Mei-17",10,8,4,3,0,0,0,0,23,26,0,1,88,88,301,219,4-4-2,4-1-4-1,"['Heaton', '6.88', 'Ward', '6.88', 'Tarkowski', '6.39', 'Long', '6.67', 'Lowton', '7.02', 'Arfield', '6.55', 'Westwood', '6.29', 'Hendrick', '6.49', 'Boyd', '6.60', 'Barnes', '6.62', 'Vokes', '6.84']","['Foster', '6.65', 'Nyom', '6.76', 'Evans', '6.97', 'McAuley', '7.11', 'Dawson', '6.94', 'Yacob', '6.73', 'McClean', '6.54', 'Fletcher', '6.52', 'Field', '6.21', 'Brunt', '6.90', 'Rondón', '6.65']"
32,Hull,Sunderland,0,2,15:00,"Jmos, 06-Mei-17",13,7,3,5,0,0,0,0,32,15,1,1,70,74,386,247,4-2-3-1,4-3-3,"['Jakupovic', '6.66', 'Robertson', '6.67', 'Maguire', '7.07', 'Ranocchia', '6.89', 'Mohamady', '6.58', 'Clucas', '6.67', ""N'Diaye"", '6.51', 'Grosicki', '6.59', 'Evandro', '6.38', 'Markovic', '6.80', 'Niasse', '6.37']","['Pickford', '7.04', 'Manquillo', '6.51', ""O'Shea"", '6.56', 'Koné', '6.75', 'Love', '6.61', 'Larsson', '6.46', 'Ndong', '6.64', 'Pienaar', '6.27', 'Anichebe', '6.86', 'Defoe', '6.58', 'Borini', '6.53']"
33,Leicester,Watford,3,0,15:00,"Jmos, 06-Mei-17",3,12,5,2,3,0,0,0,29,23,1,0,72,70,271,422,4-4-2,3-5-2,"['Schmeichel', '6.84', 'Fuchs', '7.05', 'Benalouane', '6.75', 'Huth', '6.81', 'Simpson', '6.72', 'Albrighton', '6.85', 'Drinkwater', '6.78', 'Ndidi', '7.26', 'Mahrez', '6.91', 'Slimani', '6.69', 'Vardy', '6.83']","['Gomes', '6.79', 'Kabasele', '6.48', 'Prödl', '6.62', 'Mariappa', '6.85', 'Janmaat', '6.55', 'Cleverley', '6.60', 'Doucouré', '6.48', 'Capoue', '6.85', 'Amrabat', '6.64', 'Deeney', '6.84', 'Niang', '6.75']"
34,Swansea,Everton,1,0,17:30,"Jmos, 06-Mei-17",4,7,5,2,0,0,0,0,21,34,0,1,60,85,285,487,4-3-1-2,4-3-3,"['Fabianski', '6.70', 'Olsson', '6.75', 'Mawson', '6.99', 'Fernández', '6.85', 'Naughton', '6.93', 'Carroll', '6.76', 'Britton', '6.43', 'Cork', '6.60', 'Sigurdsson', '7.25', 'Llorente', '6.98', 'Ayew', '6.67']","['Stekelenburg', '6.52', 'Baines', '6.99', 'Williams', '7.04', 'Jagielka', '7.13', 'Holgate', '6.90', 'Davies', '6.68', 'Barry', '6.84', 'Gueye', '7.23', 'Mirallas', '6.86', 'Lukaku', '7.50', 'Barkley', '7.15']"
35,Liverpool,Southampton,0,0,13:30,"Jpl, 07-Mei-17",15,2,1,2,0,0,1,0,20,18,2,1,61,80,546,243,4-3-3,4-3-3,"['Mignolet', '6.72', 'Milner', '7.26', 'Matip', '7.11', 'Lovren', '7.13', 'Clyne', '6.80', 'Can', '7.05', 'Leiva', '6.68', 'Wijnaldum', '6.95', 'Firmino', '7.54', 'Sturridge', '6.67', 'Lallana', '7.10']","['Forster', '6.39', 'Bertrand', '6.86', 'Yoshida', '7.03', 'Stephens', '6.78', 'Soares', '6.96', 'Davis', '6.68', 'Romeu', '7.15', 'Ward-Prowse', '6.69', 'Redmond', '6.97', 'Gabbiadini', '6.58', 'Tadic', '6.72']"
36,Arsenal,Manchester United,2,0,16:00,"Jpl, 07-Mei-17",6,7,3,3,0,0,0,0,20,20,1,1,55,70,478,465,3-4-2-1,4-2-3-1,"['Cech', '6.94', 'Mustafi', '7.35', 'Koscielny', '7.25', 'Paulista', '6.90', 'Monreal', '6.98', 'Coquelin', '6.80', 'Ramsey', '6.72', 'Chamberlain', '6.99', 'Sánchez', '7.76', 'Özil', '7.30', 'Giroud', '6.81']","['Gea', '6.57', 'Darmian', '6.95', 'Blind', '7.23', 'Smalling', '6.72', 'Tuanzebe', '6.64', 'Herrera', '7.36', 'Carrick', '6.68', 'Martial', '6.94', 'Mkhitaryan', '6.90', 'Mata', '6.98', 'Rooney', '6.80']"
37,Chelsea,Southampton,4,2,19:45,"Jnne, 25-Apr-17",12,3,4,9,1,0,0,0,18,24,1,0,61,52,417,468,3-4-3,4-3-3,"['Courtois', '6.74', 'Cahill', '7.06', 'Luiz', '7.16', 'Azpilicueta', '7.21', 'Alonso', '7.41', 'Kanté', '7.23', 'Fàbregas', '7.05', 'Moses', '7.22', 'Hazard', '7.81', 'Costa', '7.41', 'Pedro', '7.13']","['Forster', '6.39', 'Bertrand', '6.86', 'Yoshida', '7.03', 'Stephens', '6.78', 'Soares', '6.96', 'Davis', '6.68', 'Romeu', '7.15', 'Ward-Prowse', '6.69', 'Boufal', '6.73', 'Gabbiadini', '6.58', 'Redmond', '6.97']"
