,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
10,Swansea,Stoke,1,2,15:00,"Jpl, 13-Mei-18",19,5,7,1,1,1,0,1,31,5,2,1,57,71,490,354,3-5-2,4-4-2,"['Fabianski', '6.89', 'Mawson', '6.81', 'Fernández', '6.76', 'Hoorn', '6.89', 'Olsson', '6.32', 'Clucas', '6.53', 'King', '6.41', 'Sung-Yueng', '6.61', 'Naughton', '6.84', 'Ayew', '6.64', 'Ayew', '6.91']","['Butland', '6.76', 'Pieters', '6.73', 'Zouma', '7.12', 'Shawcross', '7.09', 'Johnson', '6.25', 'Bauer', '6.63', 'Ndiaye', '7.02', 'Allen', '6.87', 'Shaqiri', '6.87', 'Crouch', '6.85', 'Diouf', '6.76']"
11,Burnley,Bournemouth,1,2,15:00,"Jpl, 13-Mei-18",6,9,4,7,0,0,0,0,32,21,2,0,91,72,329,335,4-4-1-1,3-4-3,"['Heaton', '6.46', 'Ward', '6.89', 'Long', '7.16', 'Tarkowski', '7.22', 'Lowton', '6.97', 'Lennon', '6.58', 'Cork', '6.74', 'Westwood', '6.41', 'Gudmundsson', '7.02', 'Hendrick', '6.33', 'Vokes', '6.46']","['Begovic', '6.52', 'Aké', '6.88', 'Cook', '6.89', 'Francis', '6.96', 'Daniels', '6.64', 'Surman', '6.73', 'Cook', '6.73', 'Fraser', '6.71', 'King', '6.88', 'Wilson', '6.53', 'Ibe', '6.65']"
12,Crystal Palace,West Bromwich Albion,2,0,15:00,"Jpl, 13-Mei-18",9,5,1,2,1,0,0,0,11,15,3,1,37,61,528,323,4-4-2,4-4-1-1,"['Speroni', '6.63', 'Aanholt', '6.80', 'Sakho', '6.81', 'Tomkins', '7.31', 'Wan-Bissaka', '7.52', 'Loftus-Cheek', '7.08', 'Cabaye', '6.80', 'Milivojevic', '7.01', 'McArthur', '6.75', 'Zaha', '7.38', 'Townsend', '7.11']","['Foster', '6.50', 'Gibbs', '6.69', 'Evans', '6.78', 'Hegazi', '6.98', 'Dawson', '7.02', 'McClean', '6.38', 'Brunt', '6.93', 'Livermore', '6.53', 'Phillips', '6.73', 'Rodriguez', '6.62', 'Sturridge', '6.10']"
13,Huddersfield,Arsenal,0,1,15:00,"Jpl, 13-Mei-18",8,6,11,3,0,0,0,0,33,5,0,2,70,52,333,475,3-5-2,4-3-3,"['Lössl', '6.57', 'Kongolo', '7.02', 'Schindler', '7.11', 'Zanka', '6.70', 'Löwe', '6.51', 'Mooy', '6.86', 'Hogg', '6.76', 'Billing', '6.48', 'Smith', '6.51', 'Pritchard', '6.70', 'Mounié', '6.78']","['Cech', '6.75', 'Monreal', '7.13', 'Holding', '6.69', 'Mustafi', '7.38', 'Bellerín', '6.79', 'Ramsey', '7.27', 'Xhaka', '7.02', 'Iwobi', '6.88', 'Aubameyang', '7.33', 'Lacazette', '7.09', 'Mkhitaryan', '7.35']"
14,Liverpool,Brighton,4,0,15:00,"Jpl, 13-Mei-18",16,2,5,0,1,0,0,0,18,12,5,0,51,72,687,208,4-3-3,4-4-1-1,"['Mignolet', '6.49', 'Moreno', '6.80', 'Dijk', '7.35', 'Klavan', '6.81', 'Clyne', '6.27', 'Milner', '6.78', 'Henderson', '6.95', 'Wijnaldum', '6.79', 'Mané', '7.27', 'Ings', '6.33', 'Salah', '7.69']","['Ryan', '6.74', 'Bong', '6.59', 'Dunk', '7.02', 'Duffy', '7.18', 'Bruno', '6.70', 'Izquierdo', '6.62', 'Pröpper', '6.75', 'Stephens', '6.79', 'Knockaert', '6.79', 'Groß', '6.81', 'Murray', '6.59']"
15,Manchester United,Watford,1,0,15:00,"Jpl, 13-Mei-18",5,4,2,3,0,0,0,0,14,21,2,0,61,39,407,394,4-3-3,4-1-4-1,"['Romero', '7.34', 'Blind', '6.84', 'Bailly', '7.03', 'Jones', '7.21', 'Darmian', '6.62', 'Pogba', '7.48', 'Matic', '7.20', 'Carrick', '6.66', 'Martial', '6.87', 'Rashford', '6.76', 'Mata', '6.87']","['Karnezis', '6.34', 'Holebas', '6.76', 'Kabasele', '6.93', 'Cathcart', '6.61', 'Janmaat', '6.76', 'Doucouré', '7.00', 'Richarlison', '6.84', 'Pereyra', '6.50', 'Hughes', '6.74', 'Deulofeu', '6.80', 'Deeney', '6.61']"
16,Tottenham,Watford,2,0,20:00,"Jtat, 30-Apr-18",8,11,5,1,0,1,0,0,20,7,3,2,58,73,501,284,4-2-3-1,4-2-3-1,"['Lloris', '6.74', 'Davies', '7.08', 'Vertonghen', '7.26', 'Sánchez', '6.94', 'Trippier', '7.04', 'Dembélé', '6.90', 'Dier', '6.96', 'Heung-Min', '6.99', 'Alli', '7.09', 'Eriksen', '7.40', 'Kane', '7.60']","['Karnezis', '6.34', 'Holebas', '6.76', 'Kabasele', '6.93', 'Mariappa', '6.65', 'Janmaat', '6.76', 'Capoue', '6.74', 'Doucouré', '7.00', 'Richarlison', '6.84', 'Hughes', '6.74', 'Femenía', '6.76', 'Deeney', '6.61']"
17,Brighton,Manchester United,1,0,20:00,"Ijm, 04-Mei-18",9,13,2,3,0,0,0,0,10,16,0,0,71,56,243,627,4-4-1-1,4-3-3,"['Ryan', '6.74', 'Bong', '6.59', 'Dunk', '7.02', 'Duffy', '7.18', 'Schelotto', '6.39', 'Izquierdo', '6.62', 'Pröpper', '6.75', 'Stephens', '6.79', 'Knockaert', '6.79', 'Groß', '6.81', 'Murray', '6.59']","['Gea', '6.83', 'Shaw', '6.86', 'Lindelöf', '6.66', 'Smalling', '7.24', 'Young', '7.12', 'Pogba', '7.48', 'Matic', '7.20', 'Herrera', '6.60', 'Sánchez', '7.55', 'Rashford', '6.76', 'Mata', '6.87']"
18,Stoke,Crystal Palace,1,2,12:30,"Jmos, 05-Mei-18",5,9,2,3,0,1,0,0,13,13,1,2,65,65,220,348,4-4-2,4-4-2,"['Butland', '6.76', 'Pieters', '6.73', 'Zouma', '7.12', 'Shawcross', '7.09', 'Bauer', '6.63', 'Shaqiri', '6.87', 'Ndiaye', '7.02', 'Allen', '6.87', 'Sobhi', '6.46', 'Crouch', '6.85', 'Diouf', '6.76']","['Hennessey', '6.74', 'Aanholt', '6.80', 'Sakho', '6.81', 'Tomkins', '7.31', 'Ward', '6.82', 'Loftus-Cheek', '7.08', 'Cabaye', '6.80', 'Milivojevic', '7.01', 'McArthur', '6.75', 'Zaha', '7.38', 'Townsend', '7.11']"
19,Watford,Newcastle United,2,1,15:00,"Jmos, 05-Mei-18",7,7,3,2,0,0,1,0,11,30,3,3,63,80,324,504,4-2-3-1,4-4-1-1,"['Karnezis', '6.34', 'Holebas', '6.76', 'Kabasele', '6.93', 'Cathcart', '6.61', 'Mariappa', '6.65', 'Doucouré', '7.00', 'Capoue', '6.74', 'Richarlison', '6.84', 'Hughes', '6.74', 'Deulofeu', '6.80', 'Deeney', '6.61']","['Dúbravka', '6.73', 'Dummett', '6.76', 'Lejeune', '7.05', 'Lascelles', '7.04', 'Yedlin', '6.75', 'Kenedy', '6.95', 'Shelvey', '6.70', 'Diamé', '6.85', 'Ritchie', '6.84', 'Pérez', '6.74', 'Gayle', '6.49']"
20,West Bromwich Albion,Tottenham,1,0,15:00,"Jmos, 05-Mei-18",2,10,7,8,0,0,0,0,17,30,0,2,72,68,142,546,4-4-1-1,4-2-3-1,"['Foster', '6.50', 'Gibbs', '6.69', 'Hegazi', '6.98', 'Dawson', '7.02', 'Nyom', '6.57', 'McClean', '6.38', 'Brunt', '6.93', 'Livermore', '6.53', 'Phillips', '6.73', 'Rodriguez', '6.62', 'Rondón', '6.77']","['Lloris', '6.74', 'Davies', '7.08', 'Vertonghen', '7.26', 'Sánchez', '6.94', 'Trippier', '7.04', 'Wanyama', '6.64', 'Dier', '6.96', 'Eriksen', '7.40', 'Alli', '7.09', 'Lamela', '6.52', 'Kane', '7.60']"
21,Leicester,West Ham,0,2,15:00,"Jmos, 05-Mei-18",9,9,4,4,0,0,0,0,27,15,1,2,68,63,356,306,4-4-1-1,3-4-2-1,"['Hamer', '5.97', 'Fuchs', '6.81', 'Maguire', '7.08', 'Morgan', '6.61', 'Dragovic', '6.76', 'Gray', '6.45', 'Choudhury', '6.27', 'Silva', '6.4', 'Mahrez', '7.28', 'Diabaté', '6.47', 'Vardy', '6.98']","['Hart', '6.27', 'Cresswell', '6.68', 'Ogbonna', '6.75', 'Rice', '6.49', 'Masuaku', '7.02', 'Noble', '6.81', 'Kouyaté', '6.80', 'Zabaleta', '6.74', 'Fernandes', '6.39', 'Lanzini', '7.04', 'Arnautovic', '7.07']"
22,Bournemouth,Swansea,1,0,15:00,"Jmos, 05-Mei-18",9,7,4,5,0,0,0,0,20,23,1,1,66,101,307,349,3-4-3,4-5-1,"['Begovic', '6.52', 'Aké', '6.88', 'Cook', '6.89', 'Francis', '6.96', 'Daniels', '6.64', 'Gosling', '6.58', 'Cook', '6.73', 'Fraser', '6.71', 'King', '6.88', 'Wilson', '6.53', 'Ibe', '6.65']","['Fabianski', '6.89', 'Olsson', '6.32', 'Mawson', '6.81', 'Hoorn', '6.89', 'Naughton', '6.84', 'Clucas', '6.53', 'Carroll', '6.52', 'Sung-Yueng', '6.61', 'King', '6.41', 'Ayew', '6.64', 'Ayew', '6.91']"
23,Everton,Southampton,1,1,17:30,"Jmos, 05-Mei-18",5,9,4,2,0,0,0,0,26,12,0,2,72,63,349,300,4-2-3-1,3-4-3,"['Pickford', '6.63', 'Baines', '6.73', 'Keane', '6.94', 'Jagielka', '6.82', 'Coleman', '6.87', 'Schneiderlin', '6.57', 'Gueye', '6.95', 'Walcott', '7.13', 'Rooney', '6.64', 'Vlasic', '6.36', 'Tosun', '6.74']","['McCarthy', '6.53', 'Hoedt', '6.89', 'Yoshida', '6.86', 'Bednarek', '6.67', 'Bertrand', '6.66', 'Lemina', '6.93', 'Romeu', '6.92', 'Soares', '6.57', 'Redmond', '6.64', 'Austin', '6.53', 'Tadic', '6.78']"
24,Manchester City,Huddersfield,0,0,13:30,"Jpl, 06-Mei-18",9,4,6,1,0,0,0,0,37,8,1,1,61,50,667,143,4-3-3,4-5-1,"['Ederson', '6.68', 'Delph', '7.16', 'Laporte', '7.09', 'Kompany', '7.04', 'Walker', '7.05', 'Gündogan', '6.73', 'Fernandinho', '7.44', 'Bruyne', '7.80', 'Sané', '7.54', 'Jesus', '7.05', 'Silva', '6.79']","['Lössl', '6.57', 'Kongolo', '7.02', 'Schindler', '7.11', 'Zanka', '6.70', 'Hadergjonaj', '6.50', 'Parra', '6.54', 'Mooy', '6.86', 'Hogg', '6.76', 'Billing', '6.48', 'Quaner', '6.39', 'Mounié', '6.78']"
25,Chelsea,Liverpool,1,0,16:30,"Jpl, 06-Mei-18",11,10,1,0,0,0,0,0,10,22,0,0,66,83,293,690,3-4-2-1,4-3-3,"['Courtois', '6.63', 'Rüdiger', '6.92', 'Cahill', '6.87', 'Azpilicueta', '7.18', 'Alonso', '7.13', 'Fàbregas', '7.10', 'Kanté', '7.25', 'Moses', '6.90', 'Willian', '7.01', 'Hazard', '7.68', 'Morata', '6.94']","['Karius', '6.70', 'Robertson', '7.02', 'Dijk', '7.35', 'Lovren', '6.99', 'Alexander-Arnold', '7.02', 'Milner', '6.78', 'Henderson', '6.95', 'Wijnaldum', '6.79', 'Mané', '7.27', 'Firmino', '7.39', 'Salah', '7.69']"
26,Arsenal,Burnley,5,0,16:30,"Jpl, 06-Mei-18",16,4,0,2,0,0,0,0,14,18,3,0,43,62,624,312,4-3-3,4-4-2,"['Cech', '6.75', 'Monreal', '7.13', 'Holding', '6.69', 'Mustafi', '7.38', 'Bellerín', '6.79', 'Wilshere', '6.82', 'Xhaka', '7.02', 'Ramsey', '7.27', 'Aubameyang', '7.33', 'Lacazette', '7.09', 'Mkhitaryan', '7.35']","['Pope', '6.93', 'Ward', '6.89', 'Long', '7.16', 'Tarkowski', '7.22', 'Lowton', '6.97', 'Lennon', '6.58', 'Cork', '6.74', 'Westwood', '6.41', 'Gudmundsson', '7.02', 'Vokes', '6.46', 'Barnes', '6.57']"
27,Everton,Newcastle United,1,0,20:00,"Jtat, 23-Apr-18",6,4,3,5,0,0,0,0,18,23,1,4,76,79,414,284,4-2-3-1,4-4-1-1,"['Pickford', '6.63', 'Baines', '6.73', 'Keane', '6.94', 'Jagielka', '6.82', 'Coleman', '6.87', 'Schneiderlin', '6.57', 'Gueye', '6.95', 'Bolasie', '6.34', 'Rooney', '6.64', 'Walcott', '7.13', 'Tosun', '6.74']","['Dúbravka', '6.73', 'Dummett', '6.76', 'Lejeune', '7.05', 'Lascelles', '7.04', 'Yedlin', '6.75', 'Kenedy', '6.95', 'Shelvey', '6.70', 'Diamé', '6.85', 'Ritchie', '6.84', 'Pérez', '6.74', 'Gayle', '6.49']"
28,Liverpool,Stoke,0,0,12:30,"Jmos, 28-Apr-18",16,3,3,2,1,0,0,0,29,8,3,2,70,79,568,174,4-3-3,4-4-2,"['Karius', '6.70', 'Moreno', '6.80', 'Klavan', '6.81', 'Gomez', '7.11', 'Clyne', '6.27', 'Woodburn', '6.14', 'Henderson', '6.95', 'Wijnaldum', '6.79', 'Ings', '6.33', 'Solanke', '6.40', 'Salah', '7.69']","['Butland', '6.76', 'Pieters', '6.73', 'Indi', '6.43', 'Shawcross', '7.09', 'Zouma', '7.12', 'Bauer', '6.63', 'Ndiaye', '7.02', 'Allen', '6.87', 'Shaqiri', '6.87', 'Crouch', '6.85', 'Diouf', '6.76']"
29,Burnley,Brighton,0,0,15:00,"Jmos, 28-Apr-18",4,7,6,3,0,0,0,0,23,23,0,0,78,79,269,358,4-4-2,4-4-1-1,"['Pope', '6.93', 'Ward', '6.89', 'Long', '7.16', 'Tarkowski', '7.22', 'Lowton', '6.97', 'Lennon', '6.58', 'Cork', '6.74', 'Westwood', '6.41', 'Gudmundsson', '7.02', 'Wood', '6.79', 'Barnes', '6.57']","['Ryan', '6.74', 'Bong', '6.59', 'Dunk', '7.02', 'Duffy', '7.18', 'Bruno', '6.70', 'Izquierdo', '6.62', 'Kayal', '6.26', 'Stephens', '6.79', 'Knockaert', '6.79', 'Groß', '6.81', 'Murray', '6.59']"
30,Crystal Palace,Leicester,5,0,15:00,"Jmos, 28-Apr-18",10,5,4,1,0,0,1,0,12,24,3,1,53,66,362,330,4-4-2,4-4-1-1,"['Hennessey', '6.74', 'Aanholt', '6.80', 'Sakho', '6.81', 'Tomkins', '7.31', 'Ward', '6.82', 'Loftus-Cheek', '7.08', 'Milivojevic', '7.01', 'Cabaye', '6.80', 'McArthur', '6.75', 'Townsend', '7.11', 'Zaha', '7.38']","['Hamer', '5.97', 'Chilwell', '6.82', 'Maguire', '7.08', 'Morgan', '6.61', 'Simpson', '6.58', 'Albrighton', '6.80', 'Ndidi', '7.14', 'Silva', '6.4', 'Mahrez', '7.28', 'Okazaki', '6.58', 'Vardy', '6.98']"
31,Huddersfield,Everton,0,2,15:00,"Jmos, 28-Apr-18",7,4,2,2,0,1,0,0,16,11,1,1,71,83,434,357,4-2-3-1,4-2-3-1,"['Lössl', '6.57', 'Kongolo', '7.02', 'Schindler', '7.11', 'Zanka', '6.70', 'Hadergjonaj', '6.50', 'Mooy', '6.86', 'Hogg', '6.76', 'Parra', '6.54', 'Pritchard', '6.70', 'Quaner', '6.39', 'Mounié', '6.78']","['Pickford', '6.63', 'Baines', '6.73', 'Keane', '6.94', 'Jagielka', '6.82', 'Coleman', '6.87', 'Schneiderlin', '6.57', 'Gueye', '6.95', 'Bolasie', '6.34', 'Rooney', '6.64', 'Walcott', '7.13', 'Tosun', '6.74']"
32,Newcastle United,West Bromwich Albion,0,1,15:00,"Jmos, 28-Apr-18",13,8,4,1,0,0,0,0,32,10,3,2,67,75,512,268,4-4-1-1,4-4-1-1,"['Dúbravka', '6.73', 'Dummett', '6.76', 'Lejeune', '7.05', 'Lascelles', '7.04', 'Yedlin', '6.75', 'Kenedy', '6.95', 'Shelvey', '6.70', 'Diamé', '6.85', 'Ritchie', '6.84', 'Pérez', '6.74', 'Slimani', '6.18']","['Foster', '6.50', 'Gibbs', '6.69', 'Evans', '6.78', 'Hegazi', '6.98', 'Dawson', '7.02', 'McClean', '6.38', 'Brunt', '6.93', 'Livermore', '6.53', 'Phillips', '6.73', 'Rodriguez', '6.62', 'Rondón', '6.77']"
33,Southampton,Bournemouth,2,1,15:00,"Jmos, 28-Apr-18",12,7,1,7,1,0,0,0,12,25,1,1,74,60,277,453,3-5-2,3-4-2-1,"['McCarthy', '6.53', 'Hoedt', '6.89', 'Yoshida', '6.86', 'Stephens', '6.79', 'Bertrand', '6.66', 'Højbjerg', '6.61', 'Romeu', '6.92', 'Lemina', '6.93', 'Soares', '6.57', 'Austin', '6.53', 'Long', '6.53']","['Begovic', '6.52', 'Aké', '6.88', 'Cook', '6.89', 'Francis', '6.96', 'Daniels', '6.64', 'Gosling', '6.58', 'Cook', '6.73', 'Fraser', '6.71', 'Ibe', '6.65', 'King', '6.88', 'Wilson', '6.53']"
34,Swansea,Chelsea,0,1,17:30,"Jmos, 28-Apr-18",9,8,1,2,0,1,0,0,26,11,0,3,42,48,549,530,4-5-1,3-4-2-1,"['Fabianski', '6.89', 'Olsson', '6.32', 'Mawson', '6.81', 'Hoorn', '6.89', 'Naughton', '6.84', 'Clucas', '6.53', 'Carroll', '6.52', 'Sung-Yueng', '6.61', 'King', '6.41', 'Ayew', '6.64', 'Ayew', '6.91']","['Courtois', '6.63', 'Rüdiger', '6.92', 'Cahill', '6.87', 'Azpilicueta', '7.18', 'Emerson', '6.64', 'Fàbregas', '7.10', 'Kanté', '7.25', 'Moses', '6.90', 'Willian', '7.01', 'Hazard', '7.68', 'Morata', '6.94']"
35,West Ham,Manchester City,1,4,14:15,"Jpl, 29-Apr-18",1,18,3,1,0,0,0,0,10,13,3,9,51,42,231,829,3-4-2-1,4-3-3,"['Adrián', '6.78', 'Cresswell', '6.68', 'Ogbonna', '6.75', 'Rice', '6.49', 'Masuaku', '7.02', 'Noble', '6.81', 'Kouyaté', '6.80', 'Zabaleta', '6.74', 'Mário', '6.74', 'Lanzini', '7.04', 'Arnautovic', '7.07']","['Ederson', '6.68', 'Delph', '7.16', 'Otamendi', '7.13', 'Kompany', '7.04', 'Walker', '7.05', 'Silva', '7.58', 'Fernandinho', '7.44', 'Bruyne', '7.80', 'Sané', '7.54', 'Jesus', '7.05', 'Silva', '6.79']"
36,Manchester United,Arsenal,2,1,16:30,"Jpl, 29-Apr-18",12,8,4,0,0,0,0,0,34,6,0,1,53,46,566,396,4-3-3,4-2-3-1,"['Gea', '6.83', 'Young', '7.12', 'Lindelöf', '6.66', 'Smalling', '7.24', 'Valencia', '7.07', 'Pogba', '7.48', 'Matic', '7.20', 'Herrera', '6.60', 'Sánchez', '7.33', 'Lukaku', '7.29', 'Lingard', '6.82']","['Cech', '6.75', 'Kolasinac', '6.92', 'Holding', '6.69', 'Mustafi', '7.38', 'Chambers', '6.76', 'Willock', '6.04', 'Xhaka', '7.02', 'Welbeck', '6.52', 'Iwobi', '6.88', 'Nelson', '6.44', 'Aubameyang', '7.33']"
37,West Ham,Stoke,1,1,20:00,"Jtat, 16-Apr-18",8,9,10,2,0,0,0,0,32,12,0,0,69,73,403,217,3-4-2-1,4-4-1-1,"['Hart', '6.27', 'Cresswell', '6.68', 'Ogbonna', '6.75', 'Rice', '6.49', 'Masuaku', '7.02', 'Noble', '6.81', 'Kouyaté', '6.80', 'Zabaleta', '6.74', 'Mário', '6.74', 'Lanzini', '7.04', 'Arnautovic', '7.07']","['Butland', '6.76', 'Pieters', '6.73', 'Zouma', '7.12', 'Shawcross', '7.09', 'Johnson', '6.25', 'Sobhi', '6.46', 'Ndiaye', '7.02', 'Allen', '6.87', 'Bauer', '6.63', 'Shaqiri', '6.87', 'Diouf', '6.76']"
