,home_team,away_team,home_score,away_score,start_time,time_day,home_open_play,away_open_play,home_setpiece,away_setpiece,home_counterattack,away_counterattack,home_penalty,away_penalty,home_cross,away_cross,home_longball,away_longball,home_throughball,away_throughball,home_stortball,away_stortball,home_form,away_form,home_player,away_player
87,Tottenham,Leicester,4,3,15:00,"Jmos, 21-Mac-15",8,7,1,5,0,2,1,0,18,27,5,0,69,76,508,212,4-2-3-1,5-4-1,"['Lloris', '6.89', 'Rose', '7.23', 'Vertonghen', '7.06', 'Dier', '6.93', 'Walker', '6.97', 'Bentaleb', '7.02', 'Mason', '6.86', 'Chadli', '6.90', 'Eriksen', '7.09', 'Townsend', '6.54', 'Kane', '7.28']","['Schwarzer', '6.72', 'Konchesky', '6.46', 'Morgan', '7.20', 'Huth', '7.42', 'Upson', '6.48', 'Simpson', '6.70', 'Schlupp', '7.11', 'Cambiasso', '6.97', 'James', '6.87', 'Mahrez', '7.16', 'Kramaric', '6.38']"
88,West Ham,Sunderland,1,0,17:30,"Jmos, 21-Mac-15",12,6,3,1,0,0,0,0,42,18,0,0,58,92,311,242,4-3-1-2,4-1-3-2,"['Adrián', '6.80', 'Cresswell', '6.85', 'Kouyaté', '7.19', 'Collins', '7.21', 'Jenkinson', '6.65', 'Nolan', '6.56', 'Song', '6.97', 'Noble', '7.04', 'Downing', '7.00', 'Sakho', '7.11', 'Valencia', '6.70']","['Pantilimon', '7.12', 'Aanholt', '7.08', 'Brown', '6.70', ""O'Shea"", '6.82', 'Réveillere', '6.87', 'Bridcutt', '6.56', 'Rodwell', '6.63', 'Álvarez', '6.48', 'Larsson', '7.01', 'Wickham', '6.81', 'Defoe', '6.61']"
89,Liverpool,Manchester United,1,2,13:30,"Jpl, 22-Mac-15",6,5,1,0,0,0,0,1,8,14,3,4,62,101,347,472,3-4-3,4-1-4-1,"['Mignolet', '6.73', 'Sakho', '7.05', 'Skrtel', '7.21', 'Can', '7.05', 'Moreno', '6.72', 'Allen', '6.81', 'Henderson', '7.14', 'Markovic', '6.67', 'Coutinho', '7.34', 'Sterling', '7.27', 'Lallana', '6.93']","['Gea', '6.68', 'Blind', '7.19', 'Jones', '7.51', 'Smalling', '7.34', 'Valencia', '7.23', 'Carrick', '7.06', 'Young', '7.23', 'Herrera', '7.33', 'Fellaini', '7.16', 'Mata', '6.89', 'Rooney', '7.28']"
90,Hull,Chelsea,2,3,16:00,"Jpl, 22-Mac-15",11,8,8,0,0,0,0,0,16,15,4,0,81,71,327,478,3-5-2,4-2-3-1,"['McGregor', '6.42', 'McShane', '6.91', 'Bruce', '6.79', 'Dawson', '7.11', 'Robertson', '6.72', 'Meyler', '6.63', 'Livermore', '6.71', 'Ramírez', '6.60', 'Mohamady', '7.17', 'Jelavic', '6.61', ""N'Doye"", '6.76']","['Cech', '6.89', 'Azpilicueta', '7.24', 'Terry', '7.03', 'Cahill', '6.96', 'Ivanovic', '7.25', 'Matic', '7.50', 'Fàbregas', '7.62', 'Hazard', '7.96', 'Oscar', '7.20', 'Willian', '7.02', 'Costa', '7.43']"
91,Queens Park Rangers,Everton,1,2,16:00,"Jpl, 22-Mac-15",11,6,3,1,0,1,0,0,35,12,1,1,84,101,332,299,4-4-2,4-2-3-1,"['Green', '6.65', 'Suk-Young', '6.66', 'Hill', '6.84', 'Caulker', '7.16', 'Onuoha', '6.77', 'Kranjcar', '6.61', 'Barton', '7.10', 'Sandro', '6.93', 'Phillips', '6.79', 'Zamora', '6.49', 'Austin', '6.99']","['Howard', '6.44', 'Garbutt', '6.52', 'Jagielka', '7.27', 'Stones', '7.17', 'Coleman', '6.92', 'Besic', '6.73', 'McCarthy', '7.09', 'Naismith', '6.80', 'Barkley', '6.80', 'Lennon', '6.81', 'Lukaku', '6.76']"
92,Crystal Palace,Queens Park Rangers,3,1,12:45,"Jmos, 14-Mac-15",7,6,8,5,0,0,0,0,27,19,0,1,62,63,225,319,4-4-1-1,4-4-2,"['Speroni', '6.50', 'Kelly', '6.89', 'Delaney', '6.89', 'Dann', '6.96', 'Ward', '7.04', 'Bolasie', '7.05', 'McArthur', '7.17', 'Ledley', '6.82', 'Zaha', '6.97', 'Puncheon', '6.99', 'Murray', '6.89']","['Green', '6.65', 'Suk-Young', '6.66', 'Ferdinand', '6.80', 'Caulker', '7.16', 'Onuoha', '6.77', 'Kranjcar', '6.61', 'Henry', '6.43', 'Sandro', '6.93', 'Phillips', '6.79', 'Zamora', '6.49', 'Austin', '6.99']"
93,Leicester,Hull,0,0,15:00,"Jmos, 14-Mac-15",7,8,7,4,1,0,0,0,26,21,1,2,83,87,316,296,5-4-1,3-5-2,"['Schwarzer', '6.72', 'Konchesky', '6.46', 'Morgan', '7.20', 'Huth', '7.42', 'Upson', '6.48', 'Simpson', '6.70', 'Schlupp', '7.11', 'Cambiasso', '6.97', 'James', '6.87', 'Mahrez', '7.16', 'Kramaric', '6.38']","['McGregor', '6.42', 'McShane', '6.91', 'Bruce', '6.79', 'Dawson', '7.11', 'Robertson', '6.72', 'Meyler', '6.63', 'Huddlestone', '6.79', 'Livermore', '6.71', 'Mohamady', '7.17', 'Jelavic', '6.61', ""N'Doye"", '6.76']"
94,Sunderland,Aston Villa,0,4,15:00,"Jmos, 14-Mac-15",11,10,1,2,0,2,0,0,17,13,3,0,56,75,313,483,4-1-3-2,4-4-2,"['Pantilimon', '7.12', 'Aanholt', '7.08', 'Brown', '6.70', ""O'Shea"", '6.82', 'Réveillere', '6.87', 'Bridcutt', '6.56', 'Rodwell', '6.63', 'Álvarez', '6.48', 'Larsson', '7.01', 'Wickham', '6.81', 'Defoe', '6.61']","['Guzan', '6.64', 'Lowton', '6.67', 'Clark', '7.12', 'Okore', '7.10', 'Bacuna', '6.54', 'Sinclair', '6.29', 'Delph', '7.08', 'Cleverley', '6.64', ""N'Zogbia"", '6.37', 'Benteke', '7.08', 'Agbonlahor', '6.48']"
95,West Bromwich Albion,Stoke,1,0,15:00,"Jmos, 14-Mac-15",13,8,1,1,0,0,0,0,19,16,2,0,54,78,233,312,4-4-2,4-2-3-1,"['Foster', '6.51', 'Brunt', '7.19', 'Lescott', '7.11', 'McAuley', '6.97', 'Dawson', '7.22', 'Morrison', '6.93', 'Gardner', '6.99', 'Fletcher', '6.80', 'McManaman', '6.49', 'Berahino', '6.69', 'Ideye', '6.36']","['Begovic', '6.65', 'Pieters', '7.02', 'Wilson', '6.82', 'Cameron', '6.97', 'Bardsley', '6.95', 'Nzonzi', '7.01', 'Whelan', '6.91', 'Moses', '7.45', 'Adam', '6.92', 'Walters', '6.93', 'Crouch', '6.76']"
96,Arsenal,West Ham,3,0,15:00,"Jmos, 14-Mac-15",13,4,4,2,2,1,0,0,23,18,10,2,45,46,540,228,4-2-3-1,4-3-1-2,"['Ospina', '7.06', 'Gibbs', '7.06', 'Koscielny', '7.40', 'Mertesacker', '7.07', 'Bellerín', '7.18', 'Cazorla', '7.60', 'Coquelin', '7.47', 'Sánchez', '7.81', 'Özil', '7.57', 'Welbeck', '7.18', 'Giroud', '7.23']","['Adrián', '6.80', 'Cresswell', '6.85', 'Reid', '7.03', 'Tomkins', '7.40', 'Demel', '6.32', 'Kouyaté', '7.19', 'Song', '6.97', 'Noble', '7.04', 'Downing', '7.00', 'Sakho', '7.11', 'Valencia', '6.70']"
97,Burnley,Manchester City,1,0,17:30,"Jmos, 14-Mac-15",8,18,2,3,0,1,0,0,12,27,1,0,66,72,226,616,4-4-1-1,4-4-2,"['Heaton', '6.82', 'Mee', '7.09', 'Shackell', '7.26', 'Keane', '7.04', 'Trippier', '7.15', 'Kightly', '6.38', 'Jones', '6.72', 'Arfield', '6.58', 'Boyd', '6.99', 'Barnes', '6.71', 'Ings', '6.89']","['Hart', '6.75', 'Clichy', '7.38', 'Mangala', '7.07', 'Demichelis', '7.02', 'Zabaleta', '7.23', 'Silva', '7.53', 'Touré', '7.40', 'Fernando', '6.89', 'Navas', '6.98', 'Bony', '6.88', 'Agüero', '7.67']"
98,Chelsea,Southampton,1,1,13:30,"Jpl, 15-Mac-15",14,7,8,3,0,1,0,1,23,13,2,6,64,73,549,321,4-2-3-1,4-2-3-1,"['Cech', '6.89', 'Luís', '6.89', 'Terry', '7.03', 'Cahill', '6.96', 'Ivanovic', '7.25', 'Matic', '7.50', 'Fàbregas', '7.62', 'Hazard', '7.96', 'Oscar', '7.20', 'Cuadrado', '6.37', 'Costa', '7.43']","['Forster', '6.67', 'Bertrand', '7.02', 'Alderweireld', '7.07', 'Fonte', '7.20', 'Clyne', '7.04', 'Schneiderlin', '7.51', 'Wanyama', '7.12', 'Mané', '7.07', 'Djuricic', '6.40', 'Tadic', '6.98', 'Pellè', '7.03']"
99,Manchester United,Tottenham,3,0,16:00,"Jpl, 15-Mac-15",8,3,3,2,0,0,0,0,15,11,6,1,90,51,418,432,4-2-3-1,4-2-3-1,"['Gea', '6.68', 'Shaw', '6.79', 'Rojo', '7.26', 'Smalling', '7.34', 'Valencia', '7.23', 'Herrera', '7.33', 'Blind', '7.19', 'Young', '7.23', 'Rooney', '7.28', 'Januzaj', '6.47', 'Falcao', '6.61']","['Lloris', '6.89', 'Rose', '7.23', 'Vertonghen', '7.06', 'Dier', '6.93', 'Walker', '6.97', 'Bentaleb', '7.02', 'Mason', '6.86', 'Chadli', '6.90', 'Eriksen', '7.09', 'Townsend', '6.54', 'Kane', '7.28']"
100,Everton,Newcastle United,3,0,16:00,"Jpl, 15-Mac-15",10,8,3,4,1,0,1,0,12,25,6,1,72,76,414,326,4-2-3-1,4-2-3-1,"['Howard', '6.44', 'Garbutt', '6.52', 'Jagielka', '7.27', 'Stones', '7.17', 'Coleman', '6.92', 'Besic', '6.73', 'McCarthy', '7.09', 'Mirallas', '6.55', 'Naismith', '6.80', 'Lennon', '6.81', 'Lukaku', '6.76']","['Krul', '6.40', 'Gutiérrez', '7.34', 'Coloccini', '6.81', 'Williamson', '6.62', 'Janmaat', '6.90', 'Colback', '6.91', 'Taylor', '6.81', 'Ameobi', '7.07', 'Sissoko', '6.92', 'Obertan', '6.66', 'Pérez', '6.74']"
101,Aston Villa,West Bromwich Albion,2,1,19:45,"Jnne, 03-Mac-15",12,0,3,3,0,0,1,0,14,19,3,2,60,94,450,263,4-3-3,4-4-2,"['Guzan', '6.64', 'Lowton', '6.67', 'Clark', '7.12', 'Vlaar', '6.65', 'Hutton', '6.83', 'Delph', '7.08', 'Sánchez', '6.74', 'Westwood', '6.66', 'Sinclair', '6.29', 'Benteke', '7.08', 'Gil', '6.76']","['Foster', '6.51', 'Brunt', '7.19', 'Lescott', '7.11', 'McAuley', '6.97', 'Dawson', '7.22', 'Gardner', '6.99', 'Yacob', '6.84', 'Fletcher', '6.80', 'Morrison', '6.93', 'Berahino', '6.69', 'Ideye', '6.36']"
102,Hull,Sunderland,1,1,19:45,"Jnne, 03-Mac-15",7,8,6,1,1,0,0,0,34,13,0,1,80,92,242,394,3-5-2,4-1-4-1,"['McGregor', '6.42', 'McShane', '6.91', 'Bruce', '6.79', 'Dawson', '7.11', 'Robertson', '6.72', 'Meyler', '6.63', 'Huddlestone', '6.79', 'Livermore', '6.71', 'Mohamady', '7.17', 'Hernández', '6.49', ""N'Doye"", '6.76']","['Pantilimon', '7.12', 'Aanholt', '7.08', 'Brown', '6.70', ""O'Shea"", '6.82', 'Réveillere', '6.87', 'Cattermole', '6.83', 'Wickham', '6.81', 'Larsson', '7.01', 'Gómez', '6.74', 'Buckley', '6.25', 'Defoe', '6.61']"
103,Southampton,Crystal Palace,1,0,19:45,"Jnne, 03-Mac-15",15,8,8,1,0,0,0,0,33,24,0,0,69,71,426,226,4-2-3-1,4-1-4-1,"['Forster', '6.67', 'Bertrand', '7.02', 'Gardos', '6.83', 'Fonte', '7.20', 'Clyne', '7.04', 'Schneiderlin', '7.51', 'Wanyama', '7.12', 'Elia', '6.55', 'Davis', '6.81', 'Long', '6.69', 'Pellè', '7.03']","['Speroni', '6.50', 'Kelly', '6.89', 'Delaney', '6.89', 'Dann', '6.96', 'Ward', '7.04', 'McArthur', '7.17', 'Bolasie', '7.05', 'Ledley', '6.82', 'Puncheon', '6.99', 'Zaha', '6.97', 'Gayle', '6.49']"
104,West Ham,Chelsea,0,1,19:45,"Jtan, 04-Mac-15",14,9,4,1,0,2,0,0,29,15,1,1,75,75,265,360,4-3-1-2,4-2-3-1,"['Adrián', '6.80', 'Cresswell', '6.85', 'Reid', '7.03', 'Tomkins', '7.40', 'Jenkinson', '6.65', 'Kouyaté', '7.19', 'Song', '6.97', 'Noble', '7.04', 'Downing', '7.00', 'Sakho', '7.11', 'Valencia', '6.70']","['Courtois', '6.78', 'Luís', '6.89', 'Terry', '7.03', 'Cahill', '6.96', 'Ivanovic', '7.25', 'Zouma', '6.60', 'Fàbregas', '7.62', 'Hazard', '7.96', 'Oscar', '7.20', 'Cuadrado', '6.37', 'Costa', '7.43']"
105,Manchester City,Leicester,2,0,19:45,"Jtan, 04-Mac-15",21,4,1,2,0,0,0,0,28,8,5,3,52,63,652,250,4-4-2,5-4-1,"['Hart', '6.75', 'Kolarov', '7.32', 'Mangala', '7.07', 'Kompany', '6.86', 'Zabaleta', '7.23', 'Silva', '7.53', 'Touré', '7.40', 'Fernandinho', '7.19', 'Nasri', '6.94', 'Bony', '6.88', 'Agüero', '7.67']","['Schwarzer', '6.72', 'Konchesky', '6.46', 'Morgan', '7.20', 'Huth', '7.42', 'Upson', '6.48', 'Simpson', '6.70', 'Schlupp', '7.11', 'Cambiasso', '6.97', 'James', '6.87', 'Mahrez', '7.16', 'Kramaric', '6.38']"
106,Newcastle United,Manchester United,0,1,19:45,"Jtan, 04-Mac-15",5,10,3,1,1,0,0,0,17,21,1,5,62,58,198,500,4-2-3-1,4-2-3-1,"['Krul', '6.40', 'Haïdara', '6.92', 'Coloccini', '6.81', 'Williamson', '6.62', 'Janmaat', '6.90', 'Sissoko', '6.92', 'Abeid', '6.57', 'Ameobi', '7.07', 'Pérez', '6.74', 'Gouffran', '6.60', 'Cissé', '6.65']","['Gea', '6.68', 'Shaw', '6.79', 'Rojo', '7.26', 'Smalling', '7.34', 'Valencia', '7.23', 'Herrera', '7.33', 'Blind', '7.19', 'Young', '7.23', 'Rooney', '7.28', 'María', '7.00', 'Falcao', '6.61']"
107,Stoke,Everton,2,0,19:45,"Jtan, 04-Mac-15",9,6,2,4,0,0,0,0,28,29,0,0,73,65,294,416,4-2-3-1,4-2-3-1,"['Begovic', '6.65', 'Pieters', '7.02', 'Wilson', '6.82', 'Wollscheid', '6.68', 'Bardsley', '6.95', 'Nzonzi', '7.01', 'Whelan', '6.91', 'Moses', '7.45', 'Adam', '6.92', 'Walters', '6.93', 'Crouch', '6.76']","['Howard', '6.44', 'Garbutt', '6.52', 'Jagielka', '7.27', 'Stones', '7.17', 'Coleman', '6.92', 'Barry', '6.85', 'McCarthy', '7.09', 'Mirallas', '6.55', 'Naismith', '6.80', 'Lennon', '6.81', 'Lukaku', '6.76']"
108,Tottenham,Swansea,3,2,19:45,"Jtan, 04-Mac-15",17,6,2,4,1,0,0,0,32,15,1,0,60,84,578,334,4-2-3-1,4-2-3-1,"['Lloris', '6.89', 'Rose', '7.23', 'Vertonghen', '7.06', 'Dier', '6.93', 'Chiriches', '6.57', 'Mason', '6.86', 'Bentaleb', '7.02', 'Eriksen', '7.09', 'Dembélé', '6.63', 'Lamela', '7.07', 'Kane', '7.28']","['Fabianski', '7.09', 'Taylor', '6.95', 'Williams', '7.23', 'Fernández', '7.11', 'Naughton', '6.30', 'Cork', '7.18', 'Sung-Yueng', '7.10', 'Routledge', '6.64', 'Shelvey', '6.83', 'Sigurdsson', '7.18', 'Gomis', '6.62']"
109,Queens Park Rangers,Arsenal,1,2,19:45,"Jtan, 04-Mac-15",9,16,1,4,0,0,0,0,25,22,0,8,92,70,301,444,4-4-2,4-2-3-1,"['Green', '6.65', 'Furlong', '6.60', 'Ferdinand', '6.80', 'Caulker', '7.16', 'Suk-Young', '6.66', 'Traore', '6.63', 'Henry', '6.43', 'Kranjcar', '6.61', 'Phillips', '6.79', 'Zamora', '6.49', 'Austin', '6.99']","['Ospina', '7.06', 'Gibbs', '7.06', 'Koscielny', '7.40', 'Paulista', '7.36', 'Bellerín', '7.18', 'Cazorla', '7.60', 'Coquelin', '7.47', 'Welbeck', '7.18', 'Rosicky', '6.69', 'Chamberlain', '7.15', 'Giroud', '7.23']"
110,Liverpool,Burnley,2,0,20:00,"Jtan, 04-Mac-15",16,4,4,5,0,0,0,0,14,17,3,0,79,65,601,327,3-4-3,4-4-1-1,"['Mignolet', '6.73', 'Sakho', '7.05', 'Skrtel', '7.21', 'Can', '7.05', 'Moreno', '6.72', 'Allen', '6.81', 'Henderson', '7.14', 'Markovic', '6.67', 'Coutinho', '7.34', 'Sturridge', '7.01', 'Lallana', '6.93']","['Heaton', '6.82', 'Mee', '7.09', 'Shackell', '7.26', 'Keane', '7.04', 'Trippier', '7.15', 'Kightly', '6.38', 'Jones', '6.72', 'Arfield', '6.58', 'Boyd', '6.99', 'Barnes', '6.71', 'Ings', '6.89']"
111,Queens Park Rangers,Tottenham,1,2,15:00,"Jmos, 07-Mac-15",15,10,2,3,0,0,0,0,21,22,2,3,86,76,183,384,4-4-2,4-2-3-1,"['Green', '6.65', 'Suk-Young', '6.66', 'Hill', '6.84', 'Caulker', '7.16', 'Furlong', '6.60', 'Kranjcar', '6.61', 'Henry', '6.43', 'Sandro', '6.93', 'Phillips', '6.79', 'Zamora', '6.49', 'Austin', '6.99']","['Lloris', '6.89', 'Davies', '6.68', 'Vertonghen', '7.06', 'Dier', '6.93', 'Walker', '6.97', 'Bentaleb', '7.02', 'Mason', '6.86', 'Chadli', '6.90', 'Eriksen', '7.09', 'Lamela', '7.07', 'Kane', '7.28']"
112,West Ham,Crystal Palace,1,3,12:45,"Jmos, 28-Feb-15",15,3,7,9,0,0,0,0,35,19,2,0,55,65,374,158,4-3-1-2,4-4-1-1,"['Adrián', '6.80', 'Cresswell', '6.85', 'Reid', '7.03', 'Tomkins', '7.40', 'Jenkinson', '6.65', 'Kouyaté', '7.19', 'Song', '6.97', 'Noble', '7.04', 'Downing', '7.00', 'Sakho', '7.11', 'Valencia', '6.70']","['Speroni', '6.50', 'Souaré', '6.63', 'Hangeland', '7.05', 'Dann', '6.96', 'Ward', '7.04', 'Bolasie', '7.05', 'Ledley', '6.82', 'McArthur', '7.17', 'Puncheon', '6.99', 'Gayle', '6.49', 'Sanogo', '6.08']"
113,Burnley,Swansea,0,1,15:00,"Jmos, 28-Feb-15",10,6,3,3,0,0,0,0,25,13,2,1,86,96,273,333,4-4-1-1,4-2-3-1,"['Heaton', '6.82', 'Mee', '7.09', 'Shackell', '7.26', 'Keane', '7.04', 'Trippier', '7.15', 'Kightly', '6.38', 'Jones', '6.72', 'Arfield', '6.58', 'Boyd', '6.99', 'Barnes', '6.71', 'Ings', '6.89']","['Fabianski', '7.09', 'Taylor', '6.95', 'Williams', '7.23', 'Fernández', '7.11', 'Naughton', '6.93', 'Cork', '7.18', 'Sung-Yueng', '7.10', 'Routledge', '6.64', 'Shelvey', '6.83', 'Sigurdsson', '7.18', 'Gomis', '6.62']"
114,Manchester United,Sunderland,2,0,15:00,"Jmos, 28-Feb-15",18,3,11,1,0,1,1,0,38,3,1,2,53,60,578,180,4-3-1-2,4-1-4-1,"['Gea', '6.68', 'Shaw', '6.79', 'Rojo', '7.26', 'Jones', '7.51', 'Valencia', '7.23', 'María', '7.00', 'Blind', '7.19', 'Herrera', '7.33', 'Fellaini', '7.16', 'Rooney', '7.28', 'Falcao', '6.61']","['Pantilimon', '7.12', 'Aanholt', '7.08', 'Brown', '6.70', ""O'Shea"", '6.82', 'Réveillere', '6.87', 'Cattermole', '6.83', 'Johnson', '6.72', 'Larsson', '7.01', 'Gómez', '6.74', 'Álvarez', '6.48', 'Defoe', '6.61']"
115,Newcastle United,Aston Villa,1,0,15:00,"Jmos, 28-Feb-15",3,11,9,3,2,0,0,0,24,22,6,0,70,103,283,269,4-2-3-1,4-4-2,"['Krul', '6.40', 'Haïdara', '6.92', 'Coloccini', '6.81', 'Williamson', '6.62', 'Janmaat', '6.90', 'Sissoko', '6.92', 'Abeid', '6.57', 'Ameobi', '7.07', 'Pérez', '6.74', 'Gouffran', '6.60', 'Cissé', '6.65']","['Guzan', '6.64', 'Cissokho', '6.78', 'Clark', '7.12', 'Okore', '7.10', 'Hutton', '6.83', 'Sinclair', '6.29', 'Delph', '7.08', 'Sánchez', '6.74', 'Gil', '6.76', 'Benteke', '7.08', 'Agbonlahor', '6.48']"
116,Stoke,Hull,1,0,15:00,"Jmos, 28-Feb-15",8,1,9,0,0,0,0,0,22,7,0,2,62,89,420,268,4-2-3-1,3-5-2,"['Begovic', '6.65', 'Pieters', '7.02', 'Wilson', '6.82', 'Wollscheid', '6.68', 'Bardsley', '6.95', 'Nzonzi', '7.01', 'Whelan', '6.91', 'Moses', '7.45', 'Ireland', '6.53', 'Diouf', '6.83', 'Walters', '6.93']","['McGregor', '6.42', 'McShane', '6.91', 'Bruce', '6.79', 'Dawson', '7.11', 'Brady', '6.95', 'Meyler', '6.63', 'Huddlestone', '6.79', 'Livermore', '6.71', 'Mohamady', '7.17', 'Jelavic', '6.61', ""N'Doye"", '6.76']"
117,West Bromwich Albion,Southampton,1,0,15:00,"Jmos, 28-Feb-15",3,9,4,3,0,0,0,0,16,25,0,0,81,78,224,473,4-4-1-1,4-2-3-1,"['Foster', '6.51', 'Brunt', '7.19', 'Lescott', '7.11', 'McAuley', '6.97', 'Dawson', '7.22', 'Sessegnon', '6.54', 'Yacob', '6.84', 'Fletcher', '6.80', 'Gardner', '6.99', 'Berahino', '6.69', 'Ideye', '6.36']","['Forster', '6.67', 'Bertrand', '7.02', 'Gardos', '6.83', 'Fonte', '7.20', 'Clyne', '7.04', 'Schneiderlin', '7.51', 'Wanyama', '7.12', 'Elia', '6.55', 'Ward-Prowse', '6.65', 'Tadic', '6.98', 'Pellè', '7.03']"
118,Liverpool,Manchester City,2,1,12:00,"Jpl, 01-Mac-15",11,8,0,0,0,0,0,0,11,11,6,3,65,70,417,459,3-4-3,4-4-2,"['Mignolet', '6.73', 'Sakho', '7.05', 'Skrtel', '7.21', 'Can', '7.05', 'Moreno', '6.72', 'Allen', '6.81', 'Henderson', '7.14', 'Ibe', '6.63', 'Coutinho', '7.34', 'Sterling', '7.27', 'Markovic', '6.67']","['Hart', '6.75', 'Kolarov', '7.32', 'Mangala', '7.07', 'Kompany', '6.86', 'Zabaleta', '7.23', 'Silva', '7.53', 'Touré', '7.40', 'Fernandinho', '7.19', 'Nasri', '6.94', 'Dzeko', '6.63', 'Agüero', '7.67']"
119,Arsenal,Everton,2,0,14:05,"Jpl, 01-Mac-15",15,5,2,3,0,0,0,0,26,24,6,0,34,75,361,378,4-2-3-1,4-2-3-1,"['Ospina', '7.06', 'Monreal', '7.33', 'Koscielny', '7.40', 'Paulista', '7.36', 'Bellerín', '7.18', 'Cazorla', '7.60', 'Coquelin', '7.47', 'Sánchez', '7.81', 'Özil', '7.57', 'Walcott', '6.61', 'Welbeck', '7.18']","['Howard', '6.44', 'Baines', '7.26', 'Jagielka', '7.27', 'Stones', '7.17', 'Coleman', '6.92', 'Besic', '6.73', 'McCarthy', '7.09', 'Mirallas', '6.55', 'Naismith', '6.80', 'Lennon', '6.81', 'Lukaku', '6.76']"
120,Aston Villa,Stoke,1,2,15:00,"Jmos, 21-Feb-15",1,8,2,1,0,1,0,1,28,22,0,0,88,75,309,297,4-3-3,4-2-3-1,"['Guzan', '6.64', 'Cissokho', '6.78', 'Clark', '7.12', 'Vlaar', '6.65', 'Hutton', '6.83', 'Delph', '7.08', 'Westwood', '6.66', 'Cleverley', '6.64', 'Sinclair', '6.29', 'Benteke', '7.08', 'Gil', '6.76']","['Begovic', '6.65', 'Pieters', '7.02', 'Wilson', '6.82', 'Wollscheid', '6.68', 'Bardsley', '6.95', 'Nzonzi', '7.01', 'Whelan', '6.91', 'Moses', '7.45', 'Diouf', '6.83', 'Arnautovic', '6.75', 'Crouch', '6.76']"
121,Chelsea,Burnley,1,1,15:00,"Jmos, 21-Feb-15",12,6,2,3,0,1,0,0,20,14,2,0,92,87,498,291,4-2-3-1,4-4-1-1,"['Courtois', '6.78', 'Azpilicueta', '7.24', 'Terry', '7.03', 'Zouma', '6.60', 'Ivanovic', '7.25', 'Matic', '7.50', 'Ramires', '6.68', 'Hazard', '7.96', 'Oscar', '7.20', 'Cuadrado', '6.37', 'Rémy', '6.58']","['Heaton', '6.82', 'Mee', '7.09', 'Shackell', '7.26', 'Keane', '7.04', 'Trippier', '7.15', 'Kightly', '6.38', 'Jones', '6.72', 'Arfield', '6.58', 'Boyd', '6.99', 'Barnes', '6.71', 'Ings', '6.89']"
122,Crystal Palace,Arsenal,1,2,15:00,"Jmos, 21-Feb-15",12,6,10,4,0,1,0,1,51,10,0,3,77,53,297,312,4-4-1-1,4-2-3-1,"['Speroni', '6.50', 'Souaré', '6.63', 'Hangeland', '7.05', 'Dann', '6.96', 'Ward', '7.04', 'Bolasie', '7.05', 'Ledley', '6.82', 'McArthur', '7.17', 'Puncheon', '6.99', 'Chamakh', '6.70', 'Campbell', '6.47']","['Ospina', '7.06', 'Monreal', '7.33', 'Koscielny', '7.40', 'Mertesacker', '7.07', 'Bellerín', '7.18', 'Cazorla', '7.60', 'Coquelin', '7.47', 'Sánchez', '7.81', 'Özil', '7.57', 'Walcott', '6.61', 'Giroud', '7.23']"
123,Hull,Queens Park Rangers,2,1,15:00,"Jmos, 21-Feb-15",12,5,4,3,0,0,0,0,25,23,0,0,86,93,314,238,3-5-2,4-2-3-1,"['McGregor', '6.42', 'McShane', '6.91', 'Bruce', '6.79', 'Dawson', '7.11', 'Brady', '6.95', 'Meyler', '6.63', 'Huddlestone', '6.79', 'Livermore', '6.71', 'Mohamady', '7.17', 'Jelavic', '6.61', ""N'Doye"", '6.76']","['Green', '6.65', 'Hill', '6.84', 'Ferdinand', '6.80', 'Caulker', '7.16', 'Suk-Young', '6.66', 'Henry', '6.43', 'Barton', '7.10', 'Kranjcar', '6.61', 'Zárate', '6.25', 'Phillips', '6.79', 'Austin', '6.99']"
124,Sunderland,West Bromwich Albion,0,0,15:00,"Jmos, 21-Feb-15",7,5,6,0,0,0,0,0,36,25,2,0,86,74,375,208,4-3-3,4-4-1-1,"['Pantilimon', '7.12', 'Aanholt', '7.08', ""O'Shea"", '6.82', 'Vergini', '6.90', 'Jones', '6.89', 'Gómez', '6.74', 'Bridcutt', '6.56', 'Larsson', '7.01', 'Wickham', '6.81', 'Defoe', '6.61', 'Johnson', '6.72']","['Foster', '6.51', 'Brunt', '7.19', 'Lescott', '7.11', 'McAuley', '6.97', 'Dawson', '7.22', 'Sessegnon', '6.54', 'Yacob', '6.84', 'Morrison', '6.93', 'Gardner', '6.99', 'Berahino', '6.69', 'Ideye', '6.36']"
125,Swansea,Manchester United,2,1,15:00,"Jmos, 21-Feb-15",7,15,4,3,0,0,0,0,13,38,3,3,71,73,268,513,4-2-3-1,4-3-1-2,"['Fabianski', '7.09', 'Taylor', '6.95', 'Williams', '7.23', 'Fernández', '7.11', 'Naughton', '6.93', 'Shelvey', '6.83', 'Sung-Yueng', '7.10', 'Dyer', '6.54', 'Sigurdsson', '7.18', 'Montero', '6.91', 'Gomis', '6.62']","['Gea', '6.68', 'Shaw', '6.79', 'Rojo', '7.26', 'Smalling', '7.34', 'Valencia', '7.23', 'María', '7.00', 'Blind', '7.19', 'Rooney', '7.28', 'Fellaini', '7.16', 'Persie', '7.11', 'Falcao', '6.61']"
